0 0
0.0314159 0.0311692
0.0628319 0.0617296
0.0942478 0.0915708
0.125664 0.120587
0.15708 0.148678
0.188496 0.175747
0.219911 0.201704
0.251327 0.226466
0.282743 0.249953
0.314159 0.272093
0.345575 0.292821
0.376991 0.312077
0.408407 0.329809
0.439823 0.345971
0.471239 0.360524
0.502655 0.373436
0.534071 0.384683
0.565487 0.394246
0.596903 0.402114
0.628319 0.408283
0.659734 0.412754
0.69115 0.415537
0.722566 0.416648
0.753982 0.416108
0.785398 0.413945
0.816814 0.410192
0.84823 0.40489
0.879646 0.398083
0.911062 0.389822
0.942478 0.380161
0.973894 0.369161
1.00531 0.356885
1.03673 0.343401
1.06814 0.328782
1.09956 0.313101
1.13097 0.296438
1.16239 0.278873
1.19381 0.260489
1.22522 0.24137
1.25664 0.221603
1.28805 0.201276
1.31947 0.180478
1.35088 0.159296
1.3823 0.137821
1.41372 0.11614
1.44513 0.0943427
1.47655 0.0725157
1.50796 0.0507452
1.53938 0.0291155
1.5708 0.00770937
1.60221 -0.0133928
1.63363 -0.034113
1.66504 -0.054376
1.69646 -0.0741095
1.72788 -0.0932443
1.75929 -0.111715
1.79071 -0.129459
1.82212 -0.146419
1.85354 -0.162539
1.88496 -0.177771
1.91637 -0.192068
1.94779 -0.205389
1.9792 -0.217696
2.01062 -0.228958
2.04204 -0.239147
2.07345 -0.248238
2.10487 -0.256215
2.13628 -0.263062
2.1677 -0.268771
2.19911 -0.273337
2.23053 -0.27676
2.26195 -0.279045
2.29336 -0.2802
2.32478 -0.280238
2.35619 -0.279177
2.38761 -0.277038
2.41903 -0.273846
2.45044 -0.269631
2.48186 -0.264424
2.51327 -0.258261
2.54469 -0.251182
2.57611 -0.243229
2.60752 -0.234447
2.63894 -0.224882
2.67035 -0.214585
2.70177 -0.203607
2.73319 -0.192003
2.7646 -0.179826
2.79602 -0.167135
2.82743 -0.153987
2.85885 -0.14044
2.89027 -0.126554
2.92168 -0.112389
2.9531 -0.098004
2.98451 -0.0834595
3.01593 -0.0688149
3.04734 -0.054129
3.07876 -0.0394602
3.11018 -0.0248657
3.14159 -0.0104016
3.17301 0.00387757
3.20442 0.0179186
3.23584 0.0316701
3.26726 0.0450828
3.29867 0.0581093
3.33009 0.0707047
3.3615 0.0828262
3.39292 0.0944337
3.42434 0.10549
3.45575 0.11596
3.48717 0.125811
3.51858 0.135016
3.55 0.143548
3.58142 0.151383
3.61283 0.158503
3.64425 0.16489
3.67566 0.170531
3.70708 0.175415
3.7385 0.179536
3.76991 0.182888
