0 0
0.0628319 0
0.125664 0.00394784
0.188496 0.0118046
0.251327 0.0234926
0.314159 0.0388969
0.376991 0.0578655
0.439823 0.0802119
0.502655 0.105717
0.565487 0.134129
0.628319 0.165173
0.69115 0.198543
0.753982 0.233916
0.816814 0.270947
0.879646 0.309281
0.942478 0.348546
1.00531 0.388368
1.06814 0.428365
1.13097 0.46816
1.19381 0.507378
1.25664 0.545651
1.31947 0.582626
1.3823 0.617963
1.44513 0.651341
1.50796 0.682461
1.5708 0.711048
1.63363 0.736856
1.69646 0.759665
1.75929 0.779289
1.82212 0.795572
1.88496 0.808394
1.94779 0.817667
2.01062 0.823339
2.07345 0.825393
2.13628 0.823844
2.19911 0.818743
2.26195 0.810171
2.32478 0.79824
2.38761 0.78309
2.45044 0.76489
2.51327 0.743831
2.57611 0.720124
2.63894 0.694002
2.70177 0.66571
2.7646 0.635508
2.82743 0.603663
2.89027 0.57045
2.9531 0.536143
3.01593 0.501018
3.07876 0.465346
3.14159 0.429391
3.20442 0.393406
3.26726 0.357633
3.33009 0.322297
3.39292 0.287607
3.45575 0.253749
3.51858 0.220891
3.58142 0.189177
3.64425 0.158728
3.70708 0.129638
3.76991 0.101978
3.83274 0.0757929
3.89557 0.0511041
3.95841 0.0279076
4.02124 0.00617649
4.08407 -0.0141381
4.1469 -0.0331055
4.20973 -0.0508136
4.27257 -0.0673672
4.3354 -0.0828852
4.39823 -0.0974985
4.46106 -0.111347
4.52389 -0.124579
4.58673 -0.137345
4.64956 -0.149796
4.71239 -0.162085
4.77522 -0.174356
4.83805 -0.18675
4.90088 -0.199398
4.96372 -0.212417
5.02655 -0.225911
5.08938 -0.23997
5.15221 -0.254664
5.21504 -0.270045
5.27788 -0.286145
5.34071 -0.302974
5.40354 -0.320521
5.46637 -0.338753
5.5292 -0.357615
5.59203 -0.377032
5.65487 -0.396906
5.7177 -0.417121
5.78053 -0.437543
5.84336 -0.458022
5.90619 -0.478392
5.96903 -0.498476
6.03186 -0.518086
6.09469 -0.537027
6.15752 -0.5551
6.22035 -0.572104
6.28319 -0.587837
6.34602 -0.602105
6.40885 -0.614716
6.47168 -0.625492
6.53451 -0.634267
6.59734 -0.640887
6.66018 -0.64522
6.72301 -0.647153
6.78584 -0.646595
6.84867 -0.64348
6.9115 -0.637767
6.97434 -0.629443
7.03717 -0.618523
7.1 -0.605053
7.16283 -0.589105
7.22566 -0.570783
7.28849 -0.550217
7.35133 -0.527568
7.41416 -0.503023
7.47699 -0.476792
7.53982 -0.449113
7.60265 -0.420242
7.66549 -0.390454
7.72832 -0.360043
7.79115 -0.329314
7.85398 -0.298583
7.91681 -0.268172
7.97965 -0.238409
8.04248 -0.209619
8.10531 -0.182125
8.16814 -0.156242
8.23097 -0.132274
8.2938 -0.110512
8.35664 -0.0912281
8.41947 -0.0746732
8.4823 -0.0610748
8.54513 -0.0506335
8.60796 -0.0435205
8.6708 -0.0398755
8.73363 -0.0398047
8.79646 -0.0433793
8.85929 -0.0506343
8.92212 -0.0615675
8.98495 -0.0761396
9.04779 -0.0942736
9.11062 -0.115856
