0.0314159 0.0321451
0.0628319 0.0657065
0.0942478 0.100614
0.125664 0.136789
0.15708 0.174145
0.188496 0.212591
0.219911 0.252025
0.251327 0.292342
0.282743 0.33343
0.314159 0.375169
0.345575 0.417437
0.376991 0.460105
0.408407 0.503042
0.439823 0.546112
0.471239 0.589175
0.502655 0.63209
0.534071 0.674714
0.565487 0.716901
0.596903 0.758506
0.628319 0.799382
0.659734 0.839385
0.69115 0.878369
0.722566 0.916192
0.753982 0.952712
0.785398 0.987791
0.816814 1.0213
0.84823 1.05309
0.879646 1.08306
0.911062 1.11107
0.942478 1.13701
0.973894 1.16076
1.00531 1.18224
1.03673 1.20133
1.06814 1.21795
1.09956 1.23202
1.13097 1.24347
1.16239 1.25222
1.19381 1.25823
1.22522 1.26144
1.25664 1.26182
1.28805 1.25934
1.31947 1.25399
1.35088 1.24574
1.3823 1.23461
1.41372 1.22059
1.44513 1.20373
1.47655 1.18403
1.50796 1.16155
1.53938 1.13634
1.5708 1.10845
1.60221 1.07795
1.63363 1.04492
1.66504 1.00945
1.69646 0.971636
1.72788 0.931579
1.75929 0.889393
1.79071 0.845197
1.82212 0.799119
1.85354 0.751291
1.88496 0.701855
1.91637 0.650955
1.94779 0.598743
1.9792 0.545374
2.01062 0.491009
2.04204 0.435811
2.07345 0.379946
2.10487 0.323584
2.13628 0.266895
2.1677 0.21005
2.19911 0.153223
2.23053 0.0965862
2.26195 0.0403102
2.29336 -0.0154341
2.32478 -0.0704786
2.35619 -0.124658
2.38761 -0.177808
2.41903 -0.229772
2.45044 -0.280395
2.48186 -0.329527
2.51327 -0.377025
2.54469 -0.42275
2.57611 -0.46657
2.60752 -0.508362
2.63894 -0.548009
2.67035 -0.585401
2.70177 -0.620437
2.73319 -0.653024
2.7646 -0.683081
2.79602 -0.710531
2.82743 -0.735312
2.85885 -0.757367
2.89027 -0.776652
2.92168 -0.793132
2.9531 -0.806782
2.98451 -0.817588
3.01593 -0.825544
3.04734 -0.830659
3.07876 -0.832947
3.11018 -0.832435
3.14159 -0.829159
3.17301 -0.823166
3.20442 -0.814512
3.23584 -0.803262
3.26726 -0.789491
3.29867 -0.773281
3.33009 -0.754726
3.3615 -0.733924
3.39292 -0.710984
3.42434 -0.68602
3.45575 -0.659155
3.48717 -0.630517
3.51858 -0.60024
3.55 -0.568463
3.58142 -0.53533
3.61283 -0.50099
3.64425 -0.465594
3.67566 -0.429298
3.70708 -0.392259
3.7385 -0.354635
3.76991 -0.316588
3.80133 -0.278278
3.83274 -0.239866
3.86416 -0.201511
3.89557 -0.163373
3.92699 -0.125608
3.95841 -0.0883703
3.98982 -0.0518107
4.02124 -0.0160765
4.05265 0.0186894
4.08407 0.0523488
4.11549 0.0847693
4.1469 0.115824
4.17832 0.145392
4.20973 0.173361
4.24115 0.199624
4.27257 0.224082
4.30398 0.246645
4.3354 0.267231
4.36681 0.285766
4.39823 0.302185
4.42965 0.316434
4.46106 0.328466
4.49248 0.338244
4.52389 0.345743
4.55531 0.350944
4.58673 0.353841
4.61814 0.354436
4.64956 0.352742
4.68097 0.34878
4.71239 0.342581
4.7438 0.334188
4.77522 0.323649
4.80664 0.311025
4.83805 0.296382
4.86947 0.279798
4.90088 0.261357
4.9323 0.241151
4.96372 0.219279
4.99513 0.19585
5.02655 0.170974
5.05796 0.144773
5.08938 0.11737
5.1208 0.0888951
5.15221 0.0594827
5.18363 0.0292709
5.21504 -0.00159877
5.24646 -0.032982
5.27788 -0.0647323
5.30929 -0.0967016
5.34071 -0.128741
5.37212 -0.160701
5.40354 -0.192432
5.43496 -0.223786
5.46637 -0.254617
5.49779 -0.284779
5.5292 -0.31413
5.56062 -0.342532
5.59203 -0.36985
5.62345 -0.395952
5.65487 -0.420714
5.68628 -0.444015
5.7177 -0.46574
5.74911 -0.485782
5.78053 -0.504039
5.81195 -0.520418
5.84336 -0.534833
5.87478 -0.547204
5.90619 -0.557463
5.93761 -0.565547
5.96903 -0.571405
6.00044 -0.574994
6.03186 -0.576278
6.06327 -0.575234
6.09469 -0.571847
6.12611 -0.56611
6.15752 -0.55803
6.18894 -0.547618
6.22035 -0.534899
6.25177 -0.519906
6.28319 -0.502681
6.3146 -0.483276
6.34602 -0.461752
6.37743 -0.438177
6.40885 -0.412631
6.44026 -0.385199
6.47168 -0.355976
6.5031 -0.325064
6.53451 -0.292571
6.56593 -0.258613
6.59734 -0.223313
6.62876 -0.186797
6.66018 -0.1492
6.69159 -0.110658
6.72301 -0.071315
6.75442 -0.0313153
6.78584 0.00919174
6.81726 0.0500547
6.84867 0.0911203
6.88009 0.132234
6.9115 0.17324
6.94292 0.213983
6.97434 0.254309
7.00575 0.294063
7.03717 0.333094
7.06858 0.371252
7.1 0.40839
7.13142 0.444364
7.16283 0.479037
7.19425 0.512273
7.22566 0.543943
7.25708 0.573924
7.28849 0.602098
7.31991 0.628355
7.35133 0.65259
7.38274 0.674709
7.41416 0.694622
7.44557 0.712251
7.47699 0.727523
7.50841 0.740376
7.53982 0.750757
7.57124 0.758623
7.60265 0.763938
7.63407 0.766678
7.66549 0.766828
7.6969 0.764383
7.72832 0.759349
7.75973 0.751738
7.79115 0.741578
7.82257 0.7289
7.85398 0.713751
7.8854 0.696182
7.91681 0.676256
7.94823 0.654046
7.97965 0.629631
8.01106 0.6031
8.04248 0.574551
8.07389 0.544088
8.10531 0.511823
8.13672 0.477875
8.16814 0.442369
8.19956 0.405437
8.23097 0.367216
8.26239 0.327846
8.2938 0.287475
8.32522 0.246252
8.35664 0.204331
8.38805 0.161866
8.41947 0.119016
8.45088 0.0759403
8.4823 0.0327986
8.51372 -0.0102487
8.54513 -0.0530419
8.57655 -0.0954223
8.60796 -0.137233
8.63938 -0.178319
8.6708 -0.218528
8.70221 -0.257712
8.73363 -0.295727
8.76504 -0.332432
8.79646 -0.367694
8.82788 -0.401383
8.85929 -0.433377
8.89071 -0.463558
8.92212 -0.491819
8.95354 -0.518058
8.98495 -0.54218
9.01637 -0.564101
9.04779 -0.583744
9.0792 -0.601041
9.11062 -0.615933
9.14203 -0.628371
9.17345 -0.638315
9.20487 -0.645735
9.23628 -0.65061
9.2677 -0.652931
9.29911 -0.652696
9.33053 -0.649916
9.36195 -0.644609
9.39336 -0.636805
9.42478 -0.626543
9.45619 -0.613871
9.48761 -0.598847
9.51903 -0.581537
9.55044 -0.562017
9.58186 -0.540372
9.61327 -0.516693
9.64469 -0.491081
9.67611 -0.463644
9.70752 -0.434495
9.73894 -0.403757
9.77035 -0.371555
9.80177 -0.338024
9.83319 -0.3033
9.8646 -0.267526
9.89602 -0.230848
9.92743 -0.193415
9.95885 -0.155381
9.99026 -0.116898
10.0217 -0.078124
10.0531 -0.0392145
10.0845 -0.000327069
10.1159 0.0383814
10.1473 0.0767551
10.1788 0.11464
10.2102 0.151883
10.2416 0.188335
10.273 0.22385
10.3044 0.258287
10.3358 0.291506
10.3673 0.323377
10.3987 0.35377
10.4301 0.382566
10.4615 0.40965
10.4929 0.434914
10.5243 0.458259
10.5558 0.47959
10.5872 0.498826
10.6186 0.515888
10.65 0.530712
10.6814 0.543238
10.7128 0.553418
10.7442 0.561212
10.7757 0.566592
10.8071 0.569536
10.8385 0.570035
10.8699 0.568088
10.9013 0.563705
10.9327 0.556906
10.9642 0.547718
10.9956 0.53618
11.027 0.522342
11.0584 0.506258
11.0898 0.487996
11.1212 0.467631
11.1527 0.445246
11.1841 0.420932
11.2155 0.394789
11.2469 0.366922
11.2783 0.337446
11.3097 0.30648
11.3411 0.27415
11.3726 0.240588
11.404 0.205928
11.4354 0.170313
11.4668 0.133887
11.4982 0.0967975
11.5296 0.0591948
11.5611 0.0212318
11.5925 -0.0169376
11.6239 -0.0551584
11.6553 -0.0932755
11.6867 -0.131134
11.7181 -0.16858
11.7496 -0.205462
11.781 -0.241628
11.8124 -0.276933
11.8438 -0.311232
11.8752 -0.344386
11.9066 -0.376258
11.9381 -0.406719
