2.13372 0 2.69453 0 2.69417 0 2.13372 0 
4.30565 0 4.86631 0 5.13375 0 5.69435 0 
8.69435 0 7.86625 0 7.86631 0 8.69435 0 
10.8663 0 11.6942 0 10.3055 0 11.1337 0 


2.12631 0 2.67313 0 2.67411 0 2.13318 0 
4.34415 0 4.87043 0 5.12989 0 5.69155 0 
8.65585 0 7.87037 0 7.87018 0 8.69155 0 
10.8737 0 11.6728 0 10.3255 0 11.1332 0 


2.10489 0 2.61027 0 2.61509 0 2.13157 0 
4.45537 0 4.88253 0 5.11852 0 5.68317 0 
8.54463 0 7.88247 0 7.88154 0 8.68317 0 
10.8951 0 11.61 0 10.3846 0 11.1316 0 


2.07184 0 2.50981 0 2.52053 0 2.12889 0 
4.62698 0 4.90187 0 5.1003 0 5.66927 0 
8.37302 0 7.90182 0 7.89976 0 8.66927 0 
10.9282 0 11.5095 0 10.4792 0 11.1289 0 


2.03082 0 2.37794 0 2.39588 0 2.12517 0 
4.83996 0 4.92725 0 5.07628 0 5.64998 0 
8.16004 0 7.92722 0 7.92376 0 8.64998 0 
10.9692 0 11.3777 0 10.6039 0 11.1252 0 


1.98639 0 2.22279 0 2.24835 0 2.12045 0 
5.07068 0 4.95712 0 5.04785 0 5.62544 0 
7.92932 0 7.95709 0 7.95217 0 8.62544 0 
11.0136 0 11.2227 0 10.7515 0 11.1204 0 


1.94346 0 2.05391 0 2.08646 0 2.11475 0 
5.29356 0 4.98962 0 5.01666 0 5.59586 0 
7.70644 0 7.98962 0 7.98335 0 8.59586 0 
11.0565 0 11.0539 0 10.9135 0 11.1148 0 


1.90681 0 1.88171 0 1.91958 0 2.10813 0 
5.4839 0 5.02277 0 4.98451 0 5.56146 0 
7.5161 0 8.02278 0 8.01549 0 8.56146 0 
11.0932 0 10.8818 0 11.0805 0 11.1081 0 


1.88049 0 1.7168 0 1.75735 0 2.10063 0 
5.62057 0 5.05451 0 4.95325 0 5.52254 0 
7.37943 0 8.05454 0 8.04673 0 8.52254 0 
11.1195 0 10.7169 0 11.2428 0 11.1006 0 


1.86742 0 1.56934 0 1.60914 0 2.09232 0 
5.68843 0 5.0829 0 4.92469 0 5.4794 0 
7.31157 0 8.08294 0 8.07527 0 8.4794 0 
11.1326 0 10.5696 0 11.3911 0 11.0923 0 


1.86905 0 1.44841 0 1.48353 0 2.08327 0 
5.67996 0 5.10617 0 4.90049 0 5.43239 0 
7.32004 0 8.10623 0 8.09946 0 8.43239 0 
11.1309 0 10.4487 0 11.5167 0 11.0833 0 


1.8852 0 1.36146 0 1.38775 0 2.07355 0 
5.59609 0 5.12291 0 4.88203 0 5.3819 0 
7.40391 0 8.12297 0 8.11791 0 8.3819 0 
11.1148 0 10.3618 0 11.6126 0 11.0735 0 


1.91409 0 1.31384 0 1.32737 0 2.06323 0 
5.44612 0 5.13207 0 4.8704 0 5.32832 0 
7.55388 0 8.13214 0 8.12954 0 8.32832 0 
11.0859 0 10.3142 0 11.673 0 11.0632 0 


1.95249 0 1.3085 0 1.30586 0 2.0524 0 
5.24668 0 5.1331 0 4.86625 0 5.27209 0 
7.75332 0 8.13317 0 8.13368 0 8.27209 0 
11.0475 0 10.3089 0 11.6945 0 11.0524 0 


1.99617 0 1.34577 0 1.32446 0 2.04115 0 
5.01989 0 5.12593 0 4.86984 0 5.21367 0 
7.98011 0 8.12599 0 8.1301 0 8.21367 0 
11.0038 0 10.3461 0 11.6759 0 11.0411 0 


2.04027 0 1.42333 0 1.38211 0 2.02957 0 
4.79089 0 5.111 0 4.88094 0 5.15353 0 
8.20911 0 8.11106 0 8.119 0 8.15353 0 
10.9597 0 10.4236 0 11.6182 0 11.0296 0 


2.07991 0 1.53643 0 1.47546 0 2.01774 0 
4.58508 0 5.08923 0 4.89893 0 5.09214 0 
8.41492 0 8.08928 0 8.10102 0 8.09214 0 
10.9201 0 10.5367 0 11.5248 0 11.0177 0 


2.11068 0 1.67808 0 1.59914 0 2.00578 0 
4.42528 0 5.06196 0 4.92276 0 5.03001 0 
8.57472 0 8.062 0 8.0772 0 8.03001 0 
10.8893 0 10.6782 0 11.4011 0 11.0058 0 


2.12918 0 1.83956 0 1.74597 0 1.99377 0 
