0 0
0.00314159 0.000314159
0.00628319 0.000628306
0.00942478 0.000942428
0.0125664 0.00125651
0.015708 0.00157055
0.0188496 0.00188452
0.0219911 0.00219842
0.0251327 0.00251223
0.0282743 0.00282595
0.0314159 0.00313955
0.0345575 0.00345302
0.0376991 0.00376637
0.0408407 0.00407956
0.0439823 0.00439259
0.0471239 0.00470545
0.0502655 0.00501812
0.0534071 0.00533059
0.0565487 0.00564286
0.0596903 0.0059549
0.0628319 0.0062667
0.0659734 0.00657826
0.069115 0.00688956
0.0722566 0.00720059
0.0753982 0.00751133
0.0785398 0.00782177
0.0816814 0.00813191
0.084823 0.00844173
0.0879646 0.00875121
0.0911062 0.00906035
0.0942478 0.00936913
0.0973894 0.00967754
0.100531 0.00998556
0.103673 0.0102932
0.106814 0.0106004
0.109956 0.0109072
0.113097 0.0112136
0.116239 0.0115195
0.119381 0.011825
0.122522 0.01213
0.125664 0.0124346
0.128805 0.0127386
0.131947 0.0130422
0.135088 0.0133452
0.13823 0.0136477
0.141372 0.0139496
0.144513 0.0142511
0.147655 0.0145519
0.150796 0.0148522
0.153938 0.0151519
0.15708 0.0154509
0.160221 0.0157494
0.163363 0.0160473
0.166504 0.0163445
0.169646 0.0166411
0.172788 0.016937
0.175929 0.0172323
0.179071 0.0175268
0.182212 0.0178207
0.185354 0.0181139
0.188496 0.0184063
0.191637 0.0186981
0.194779 0.0189891
0.19792 0.0192793
0.201062 0.0195688
0.204204 0.0198575
0.207345 0.0201454
0.210487 0.0204326
0.213628 0.0207189
0.21677 0.0210044
0.219911 0.0212891
0.223053 0.0215729
0.226195 0.0218559
0.229336 0.022138
0.232478 0.0224193
0.235619 0.0226997
0.238761 0.0229791
0.241903 0.0232577
0.245044 0.0235353
0.248186 0.0238121
0.251327 0.0240878
0.254469 0.0243627
0.257611 0.0246365
0.260752 0.0249094
0.263894 0.0251813
0.267035 0.0254522
0.270177 0.0257221
0.273319 0.025991
0.27646 0.0262589
0.279602 0.0265257
0.282743 0.0267915
0.285885 0.0270562
0.289027 0.0273199
0.292168 0.0275825
0.29531 0.0278439
0.298451 0.0281043
0.301593 0.0283636
0.304734 0.0286218
0.307876 0.0288788
0.311018 0.0291347
0.314159 0.0293894
0.317301 0.029643
0.320442 0.0298954
0.323584 0.0301466
0.326726 0.0303967
0.329867 0.0306455
0.333009 0.0308932
0.33615 0.0311396
0.339292 0.0313847
0.342434 0.0316287
0.345575 0.0318714
0.348717 0.0321128
0.351858 0.032353
0.355 0.0325919
0.358142 0.0328295
0.361283 0.0330658
0.364425 0.0333008
0.367566 0.0335345
0.370708 0.0337668
0.37385 0.0339979
0.376991 0.0342275
0.380133 0.0344559
0.383274 0.0346828
0.386416 0.0349085
0.389557 0.0351327
0.392699 0.0353555
0.395841 0.035577
0.398982 0.035797
0.402124 0.0360156
0.405265 0.0362328
0.408407 0.0364486
0.411549 0.036663
0.41469 0.0368758
0.417832 0.0370873
0.420973 0.0372972
0.424115 0.0375057
0.427257 0.0377128
0.430398 0.0379183
0.43354 0.0381223
0.436681 0.0383248
0.439823 0.0385258
0.442965 0.0387253
0.446106 0.0389233
0.449248 0.0391197
0.452389 0.0393146
0.455531 0.0395079
0.458673 0.0396997
0.461814 0.0398899
0.464956 0.0400785
0.468097 0.0402656
0.471239 0.040451
0.47438 0.0406349
0.477522 0.0408171
0.480664 0.0409978
0.483805 0.0411768
0.486947 0.0413542
0.490088 0.04153
0.49323 0.0417041
0.496372 0.0418766
0.499513 0.0420474
0.502655 0.0422166
0.505796 0.0423841
0.508938 0.0425499
0.51208 0.042714
0.515221 0.0428765
0.518363 0.0430373
0.521504 0.0431963
0.524646 0.0433537
0.527788 0.0435094
0.530929 0.0436633
0.534071 0.0438155
0.537212 0.043966
0.540354 0.0441147
0.543496 0.0442617
0.546637 0.044407
0.549779 0.0445505
0.55292 0.0446922
0.556062 0.0448322
0.559203 0.0449704
0.562345 0.0451069
0.565487 0.0452415
0.568628 0.0453744
0.57177 0.0455055
0.574911 0.0456347
0.578053 0.0457622
0.581195 0.0458879
0.584336 0.0460117
0.587478 0.0461338
0.590619 0.046254
0.593761 0.0463724
0.596903 0.046489
0.600044 0.0466037
0.603186 0.0467166
0.606327 0.0468276
0.609469 0.0469368
0.612611 0.0470442
0.615752 0.0471497
0.618894 0.0472533
0.622035 0.047355
0.625177 0.0474549
0.628319 0.047553
0.63146 0.0476491
0.634602 0.0477434
0.637743 0.0478357
0.640885 0.0479262
0.644026 0.0480148
0.647168 0.0481015
0.65031 0.0481863
0.653451 0.0482692
0.656593 0.0483502
0.659734 0.0484293
0.662876 0.0485064
0.666018 0.0485817
0.669159 0.048655
0.672301 0.0487264
0.675442 0.0487959
0.678584 0.0488635
0.681726 0.0489291
0.684867 0.0489928
0.688009 0.0490546
0.69115 0.0491144
0.694292 0.0491723
