0 1.5
0.0628319 1.49803
0.125664 1.49212
0.188496 1.48228
0.251327 1.46851
0.314159 1.4508
0.376991 1.42918
0.439823 1.40365
0.502655 1.37422
0.565487 1.34093
0.628319 1.30378
0.69115 1.26283
0.753982 1.21812
0.816814 1.1697
0.879646 1.11764
0.942478 1.06203
1.00531 1.00297
1.06814 0.940587
1.13097 0.875008
1.19381 0.806397
1.25664 0.734935
1.31947 0.660823
1.3823 0.584286
1.44513 0.505569
1.50796 0.424938
1.5708 0.342679
1.63363 0.259091
1.69646 0.17449
1.75929 0.0892033
1.82212 0.003564
1.88496 -0.0820897
1.94779 -0.16742
2.01062 -0.252091
2.07345 -0.335778
2.13628 -0.418163
2.19911 -0.498943
2.26195 -0.577833
2.32478 -0.654565
2.38761 -0.728892
2.45044 -0.800588
2.51327 -0.869448
2.57611 -0.93529
2.63894 -0.997954
2.70177 -1.0573
2.7646 -1.1132
2.82743 -1.16556
2.89027 -1.21429
2.9531 -1.25932
3.01593 -1.3006
3.07876 -1.33806
3.14159 -1.37168
3.20442 -1.40144
3.26726 -1.4273
3.33009 -1.44925
3.39292 -1.46729
3.45575 -1.48139
3.51858 -1.49157
3.58142 -1.49781
3.64425 -1.50011
3.70708 -1.49847
3.76991 -1.49289
3.83274 -1.48338
3.89557 -1.46994
3.95841 -1.45257
4.02124 -1.43127
4.08407 -1.40607
4.1469 -1.37697
4.20973 -1.344
4.27257 -1.30718
4.3354 -1.26655
4.39823 -1.22215
4.46106 -1.17403
4.52389 -1.12228
4.58673 -1.06696
4.64956 -1.00819
4.71239 -0.946078
4.77522 -0.88076
4.83805 -0.812396
4.90088 -0.741163
4.96372 -0.667263
5.02655 -0.590918
5.08938 -0.512371
5.15221 -0.431888
5.21504 -0.349749
5.27788 -0.266257
5.34071 -0.181724
5.40354 -0.0964775
5.46637 -0.0108495
5.5292 0.0748216
5.59203 0.160198
5.65487 0.244944
5.7177 0.328732
5.78053 0.411245
5.84336 0.492178
5.90619 0.571245
5.96903 0.648175
6.03186 0.72272
6.09469 0.794653
6.15752 0.863766
6.22035 0.929876
6.28319 0.99282
6.34602 1.05245
6.40885 1.10866
6.47168 1.16133
6.53451 1.21038
6.59734 1.25573
6.66018 1.29732
6.72301 1.33512
6.78584 1.36907
6.84867 1.39916
6.9115 1.42535
6.97434 1.44764
7.03717 1.46601
7.1 1.48046
7.16283 1.49097
7.22566 1.49755
7.28849 1.50018
7.35133 1.49888
7.41416 1.49365
7.47699 1.48447
7.53982 1.47137
7.60265 1.45433
7.66549 1.43337
7.72832 1.4085
7.79115 1.37974
7.85398 1.3471
7.91681 1.3106
7.97965 1.2703
8.04248 1.22622
8.10531 1.17842
8.16814 1.12697
8.23097 1.07196
8.2938 1.01348
