1.12 0.0962717 0.964698 0.139209 0.188448
1.13 0.0725577 0.973547 0.137256 0.190354
1.14 0.0489266 0.982222 0.135392 0.192236
1.15 0.0253839 0.990719 0.133618 0.194093
1.16 0.00193515 0.999033 0.131936 0.195925
1.17 -0.0214141 1.00716 0.130348 0.197731
1.18 -0.0446583 1.0151 0.128853 0.19951
1.19 -0.067792 1.02284 0.127455 0.201262
1.2 -0.0908099 1.03039 0.126153 0.202987
1.21 -0.113707 1.03773 0.124949 0.204683
1.22 -0.136477 1.04486 0.123845 0.206351
1.23 -0.159115 1.05179 0.12284 0.207991
1.24 -0.181617 1.0585 0.121938 0.209601
1.25 -0.203976 1.065 0.121137 0.211181
1.26 -0.226188 1.07127 0.120441 0.212731
1.27 -0.248247 1.07732 0.119848 0.214251
1.28 -0.27015 1.08313 0.119361 0.21574
1.29 -0.291889 1.08872 0.118979 0.217198
1.3 -0.313462 1.09407 0.118705 0.218624
1.31 -0.334862 1.09919 0.118537 0.220018
1.32 -0.356086 1.10406 0.118479 0.22138
1.33 -0.377128 1.10869 0.118529 0.22271
1.34 -0.397984 1.11307 0.118688 0.224007
1.35 -0.418648 1.1172 0.118957 0.225271
1.36 -0.439118 1.12108 0.119337 0.226502
1.37 -0.459387 1.1247 0.119828 0.227699
1.38 -0.479452 1.12806 0.12043 0.228863
1.39 -0.499309 1.13116 0.121143 0.229994
1.4 -0.518952 1.134 0.121969 0.23109
1.41 -0.538378 1.13656 0.122906 0.232152
1.42 -0.557583 1.13887 0.123956 0.233181
1.43 -0.576562 1.1409 0.125119 0.234175
1.44 -0.595312 1.14265 0.126393 0.235134
1.45 -0.613829 1.14413 0.127781 0.23606
1.46 -0.632109 1.14534 0.12928 0.236951
1.47 -0.650147 1.14626 0.130892 0.237807
1.48 -0.667941 1.1469 0.132617 0.238629
1.49 -0.685487 1.14726 0.134453 0.239416
1.5 -0.70278 1.14734 0.136401 0.24017
1.51 -0.719819 1.14713 0.138461 0.240888
1.52 -0.736599 1.14663 0.140631 0.241573
1.53 -0.753117 1.14584 0.142913 0.242223
1.54 -0.769369 1.14476 0.145304 0.242839
1.55 -0.785353 1.1434 0.147806 0.243421
1.56 -0.801066 1.14173 0.150416 0.243969
1.57 -0.816505 1.13978 0.153135 0.244483
1.58 -0.831666 1.13753 0.155962 0.244964
1.59 -0.846547 1.13499 0.158895 0.245411
1.6 -0.861145 1.13215 0.161935 0.245825
1.61 -0.875458 1.12901 0.165081 0.246206
1.62 -0.889483 1.12558 0.168331 0.246555
1.63 -0.903218 1.12185 0.171684 0.24687
1.64 -0.916659 1.11782 0.17514 0.247154
1.65 -0.929806 1.11349 0.178697 0.247406
1.66 -0.942655 1.10887 0.182355 0.247626
1.67 -0.955204 1.10395 0.186112 0.247815
1.68 -0.967453 1.09873 0.189967 0.247973
1.69 -0.979398 1.09321 0.193919 0.248101
1.7 -0.991037 1.0874 0.197966 0.248198
1.71 -1.00237 1.08129 0.202106 0.248265
1.72 -1.01339 1.07488 0.20634 0.248303
1.73 -1.02411 1.06818 0.210664 0.248312
1.74 -1.03451 1.06119 0.215078 0.248292
1.75 -1.0446 1.05389 0.21958 0.248244
1.76 -1.05438 1.04631 0.224168 0.248169
1.77 -1.06383 1.03843 0.228841 0.248066
1.78 -1.07298 1.03026 0.233597 0.247936
1.79 -1.0818 1.02181 0.238434 0.247781
1.8 -1.09031 1.01306 0.24335 0.247599
1.81 -1.0985 1.00403 0.248343 0.247393
1.82 -1.10636 0.994706 0.253412 0.247161
1.83 -1.11391 0.985101 0.258555 0.246906
1.84 -1.12114 0.975215 0.263769 0.246627
1.85 -1.12804 0.965047 0.269052 0.246325
1.86 -1.13462 0.954601 0.274403 0.246001
1.87 -1.14088 0.943878 0.279819 0.245655
1.88 -1.14682 0.932879 0.285298 0.245288
1.89 -1.15243 0.921608 0.290837 0.244901
1.9 -1.15772 0.910067 0.296435 0.244493
1.91 -1.16269 0.898257 0.302089 0.244066
1.92 -1.16734 0.886182 0.307798 0.243621
1.93 -1.17166 0.873843 0.313557 0.243158
1.94 -1.17566 0.861244 0.319366 0.242677
1.95 -1.17934 0.848387 0.325221 0.24218
1.96 -1.1827 0.835275 0.33112 0.241667
1.97 -1.18574 0.821911 0.33706 0.241139
1.98 -1.18847 0.808298 0.343039 0.240596
1.99 -1.19087 0.794438 0.349055 0.240039
2 -1.19295 0.780335 0.355104 0.239469
2.01 -1.19472 0.765993 0.361185 0.238887
2.02 -1.19617 0.751413 0.367293 0.238294
2.03 -1.19731 0.736601 0.373427 0.237689
2.04 -1.19814 0.721559 0.379584 0.237074
2.05 -1.19865 0.706291 0.385761 0.23645
2.06 -1.19885 0.6908 0.391955 0.235817
2.07 -1.19875 0.67509 0.398163 0.235176
2.08 -1.19833 0.659165 0.404382 0.234527
2.09 -1.19762 0.64303 0.41061 0.233873
2.1 -1.19659 0.626686 0.416844 0.233212
2.11 -1.19527 0.61014 0.42308 0.232547
2.12 -1.19364 0.593394 0.429316 0.231877
2.13 -1.19172 0.576453 0.435548 0.231204
2.14 -1.1895 0.559321 0.441774 0.230529
2.15 -1.18699 0.542003 0.447991 0.229851
2.16 -1.18419 0.524502 0.454196 0.229172
2.17 -1.18109 0.506823 0.460385 0.228493
2.18 -1.17771 0.488971 0.466555 0.227814
2.19 -1.17405 0.47095 0.472704 0.227136
2.2 -1.1701 0.452764 0.478828 0.22646
2.21 -1.16588 0.434419 0.484924 0.225787
2.22 -1.16137 0.415919 0.490989 0.225117
2.23 -1.1566 0.397269 0.49702 0.224451
2.24 -1.15155 0.378473 0.503014 0.22379
2.25 -1.14623 0.359537 0.508968 0.223134
2.26 -1.14065 0.340465 0.514878 0.222485
2.27 -1.13481 0.321263 0.520741 0.221843
2.28 -1.12871 0.301935 0.526555 0.221208
2.29 -1.12235 0.282486 0.532315 0.220582
2.3 -1.11574 0.262922 0.538019 0.219965
2.31 -1.10888 0.243247 0.543664 0.219357
2.32 -1.10177 0.223467 0.549247 0.218761
2.33 -1.09442 0.203587 0.554764 0.218175
2.34 -1.08684 0.183613 0.560212 0.217601
2.35 -1.07901 0.163549 0.565588 0.21704
2.36 -1.07096 0.143401 0.57089 0.216492
2.37 -1.06267 0.123174 0.576113 0.215957
2.38 -1.05416 0.102874 0.581254 0.215437
2.39 -1.04543 0.0825067 0.586312 0.214932
2.4 -1.03648 0.0620765 0.591281 0.214443
2.41 -1.02732 0.0415893 0.596161 0.21397
2.42 -1.01795 0.0210508 0.600946 0.213514
2.43 -1.00838 0.000466294 0.605635 0.213075
2.44 -0.998597 -0.0201586 0.610224 0.212654
2.45 -0.988621 -0.0408182 0.61471 0.212252
2.46 -0.978451 -0.0615071 0.619091 0.211869
2.47 -0.968092 -0.0822196 0.623362 0.211505
2.48 -0.957547 -0.10295 0.627522 0.211161
2.49 -0.946821 -0.123693 0.631567 0.210838
2.5 -0.935918 -0.144443 0.635495 0.210535
2.51 -0.924843 -0.165194 0.639302 0.210254
2.52 -0.913599 -0.18594 0.642986 0.209995
2.53 -0.90219 -0.206677 0.646544 0.209759
2.54 -0.890623 -0.227397 0.649972 0.209545
2.55 -0.878899 -0.248096 0.653269 0.209354
2.56 -0.867025 -0.268768 0.656431 0.209186
2.57 -0.855004 -0.289408 0.659457 0.209043
2.58 -0.842841 -0.310009 0.662342 0.208923
2.59 -0.830541 -0.330566 0.665084 0.208828
2.6 -0.818107 -0.351073 0.667682 0.208758
2.61 -0.805545 -0.371526 0.670131 0.208712
2.62 -0.792859 -0.391917 0.672431 0.208692
2.63 -0.780054 -0.412243 0.674577 0.208698
2.64 -0.767133 -0.432496 0.676569 0.208729
2.65 -0.754103 -0.452672 0.678402 0.208786
2.66 -0.740967 -0.472765 0.680076 0.208869
2.67 -0.72773 -0.49277 0.681587 0.208978
2.68 -0.714397 -0.51268 0.682934 0.209114
2.69 -0.700973 -0.532491 0.684113 0.209276
2.7 -0.687461 -0.552198 0.685123 0.209465
2.71 -0.673867 -0.571794 0.685963 0.20968
2.72 -0.660196 -0.591275 0.686628 0.209922
2.73 -0.646451 -0.610634 0.687119 0.210191
2.74 -0.632639 -0.629868 0.687431 0.210486
2.75 -0.618762 -0.64897 0.687565 0.210808
2.76 -0.604827 -0.667935 0.687517 0.211157
2.77 -0.590838 -0.686759 0.687286 0.211532
2.78 -0.576799 -0.705436 0.68687 0.211934
2.79 -0.562716 -0.72396 0.686267 0.212361
2.8 -0.548592 -0.742327 0.685476 0.212815
2.81 -0.534433 -0.760533 0.684494 0.213295
2.82 -0.520243 -0.778571 0.683321 0.213801
2.83 -0.506027 -0.796437 0.681955 0.214332
2.84 -0.491789 -0.814126 0.680395 0.214889
2.85 -0.477535 -0.831633 0.678638 0.21547
2.86 -0.463268 -0.848954 0.676684 0.216077
2.87 -0.448993 -0.866084 0.674532 0.216708
2.88 -0.434715 -0.883019 0.672179 0.217363
2.89 -0.420439 -0.899752 0.669626 0.218041
2.9 -0.406168 -0.916281 0.666871 0.218743
2.91 -0.391908 -0.932601 0.663912 0.219468
2.92 -0.377662 -0.948707 0.660749 0.220216
2.93 -0.363436 -0.964595 0.657382 0.220985
2.94 -0.349234 -0.98026 0.653808 0.221776
2.95 -0.33506 -0.995699 0.650028 0.222588
2.96 -0.320918 -1.01091 0.646041 0.223421
2.97 -0.306813 -1.02588 0.641845 0.224273
2.98 -0.29275 -1.04062 0.637442 0.225145
2.99 -0.278732 -1.05511 0.632829 0.226036
3 -0.264764 -1.06935 0.628006 0.226944
3.01 -0.25085 -1.08335 0.622974 0.22787
3.02 -0.236994 -1.09709 0.617732 0.228813
3.03 -0.2232 -1.11058 0.612279 0.229772
3.04 -0.209473 -1.1238 0.606616 0.230746
3.05 -0.195816 -1.13676 0.600742 0.231734
3.06 -0.182234 -1.14945 0.594658 0.232736
3.07 -0.16873 -1.16187 0.588363 0.233751
3.08 -0.155309 -1.17402 0.581857 0.234778
3.09 -0.141974 -1.18588 0.575141 0.235817
3.1 -0.128729 -1.19747 0.568215 0.236865
3.11 -0.115579 -1.20878 0.56108 0.237924
3.12 -0.102526 -1.21979 0.553735 0.23899
3.13 -0.089574 -1.23052 0.546181 0.240065
3.14 -0.0767277 -1.24096 0.538419 0.241145
3.15 -0.06399 -1.2511 0.53045 0.242232
3.16 -0.0513647 -1.26095 0.522273 0.243323
3.17 -0.0388553 -1.2705 0.51389 0.244418
3.18 -0.0264651 -1.27974 0.505302 0.245515
3.19 -0.0141975 -1.28868 0.496509 0.246613
3.2 -0.00205607 -1.29732 0.487513 0.247712
3.21 0.00995609 -1.30564 0.478315 0.24881
3.22 0.0218357 -1.31366 0.468915 0.249906
3.23 0.0335796 -1.32137 0.459315 0.250999
3.24 0.0451846 -1.32876 0.449516 0.252088
3.25 0.0566477 -1.33584 0.439519 0.253171
3.26 0.0679658 -1.3426 0.429326 0.254248
3.27 0.0791362 -1.34904 0.418939 0.255317
3.28 0.0901557 -1.35516 0.408358 0.256376
3.29 0.101022 -1.36096 0.397586 0.257425
3.3 0.111732 -1.36644 0.386624 0.258462
3.31 0.122282 -1.3716 0.375474 0.259487
3.32 0.132671 -1.37643 0.364138 0.260497
3.33 0.142896 -1.38093 0.352617 0.261491
3.34 0.152955 -1.38512 0.340914 0.262468
3.35 0.162844 -1.38897 0.32903 0.263427
3.36 0.172561 -1.3925 0.316968 0.264366
3.37 0.182105 -1.3957 0.30473 0.265284
3.38 0.191473 -1.39857 0.292318 0.266179
3.39 0.200663 -1.40112 0.279734 0.26705
3.4 0.209673 -1.40333 0.26698 0.267896
3.41 0.2185 -1.40522 0.25406 0.268715
3.42 0.227143 -1.40678 0.240975 0.269505
3.43 0.2356 -1.40801 0.227729 0.270266
3.44 0.243869 -1.40891 0.214323 0.270996
3.45 0.251948 -1.40949 0.20076 0.271692
3.46 0.259836 -1.40974 0.187044 0.272355
3.47 0.267531 -1.40966 0.173176 0.272981
3.48 0.275032 -1.40926 0.15916 0.273571
3.49 0.282336 -1.40853 0.144999 0.274121
3.5 0.289444 -1.40747 0.130695 0.274632
3.51 0.296352 -1.4061 0.116252 0.2751
3.52 0.303061 -1.4044 0.101672 0.275525
3.53 0.309569 -1.40238 0.0869596 0.275905
3.54 0.315875 -1.40003 0.0721168 0.276239
3.55 0.321977 -1.39737 0.0571472 0.276524
3.56 0.327875 -1.3944 0.0420541 0.27676
3.57 0.333569 -1.3911 0.0268408 0.276945
3.58 0.339056 -1.3875 0.0115108 0.277077
3.59 0.344337 -1.38358 -0.00393265 0.277155
3.6 0.349411 -1.37935 -0.0194859 0.277177
3.61 0.354276 -1.37481 -0.0351455 0.277141
3.62 0.358934 -1.36996 -0.0509078 0.277047
3.63 0.363383 -1.36481 -0.0667692 0.276892
3.64 0.367622 -1.35935 -0.0827261 0.276675
3.65 0.371652 -1.3536 -0.0987747 0.276395
3.66 0.375473 -1.34755 -0.114911 0.276049
3.67 0.379083 -1.3412 -0.131132 0.275637
3.68 0.382484 -1.33456 -0.147433 0.275156
3.69 0.385674 -1.32763 -0.16381 0.274606
3.7 0.388655 -1.32041 -0.180261 0.273984
3.71 0.391426 -1.3129 -0.196779 0.273289
3.72 0.393987 -1.30512 -0.213362 0.272521
3.73 0.396339 -1.29705 -0.230006 0.271676
3.74 0.398483 -1.28871 -0.246707 0.270754
3.75 0.400417 -1.2801 -0.263459 0.269753
3.76 0.402144 -1.27121 -0.280261 0.268672
3.77 0.403662 -1.26206 -0.297106 0.267509
3.78 0.404974 -1.25265 -0.313991 0.266263
3.79 0.40608 -1.24298 -0.330913 0.264932
3.8 0.40698 -1.23305 -0.347865 0.263515
3.81 0.407676 -1.22287 -0.364846 0.262011
3.82 0.408167 -1.21244 -0.381849 0.260418
3.83 0.408456 -1.20176 -0.398871 0.258734
3.84 0.408543 -1.19084 -0.415908 0.256959
3.85 0.408429 -1.17969 -0.432955 0.255091
3.86 0.408116 -1.1683 -0.450008 0.253129
3.87 0.407604 -1.15668 -0.467062 0.251071
3.88 0.406894 -1.14484 -0.484113 0.248916
3.89 0.405989 -1.13278 -0.501158 0.246663
3.9 0.40489 -1.1205 -0.51819 0.24431
3.91 0.403597 -1.108 -0.535207 0.241857
3.92 0.402113 -1.0953 -0.552203 0.239302
3.93 0.400439 -1.0824 -0.569175 0.236643
3.94 0.398577 -1.06929 -0.586117 0.233881
3.95 0.396528 -1.05599 -0.603025 0.231013
3.96 0.394294 -1.0425 -0.619895 0.228039
3.97 0.391877 -1.02882 -0.636723 0.224957
3.98 0.389278 -1.01496 -0.653504 0.221766
3.99 0.386501 -1.00093 -0.670233 0.218466
4 0.383546 -0.986719 -0.686907 0.215055
4.01 0.380415 -0.972345 -0.703521 0.211532
4.02 0.377112 -0.957808 -0.720069 0.207897
4.03 0.373637 -0.943115 -0.736549 0.204148
4.04 0.369993 -0.928269 -0.752956 0.200284
4.05 0.366182 -0.913276 -0.769284 0.196305
4.06 0.362207 -0.89814 -0.785531 0.19221
4.07 0.358069 -0.882867 -0.801691 0.187999
4.08 0.353771 -0.867462 -0.81776 0.183669
4.09 0.349316 -0.85193 -0.833734 0.179221
4.1 0.344706 -0.836276 -0.849608 0.174653
4.11 0.339944 -0.820505 -0.865379 0.169966
4.12 0.335031 -0.804622 -0.881042 0.165158
4.13 0.329971 -0.788634 -0.896592 0.160229
4.14 0.324766 -0.772544 -0.912026 0.155178
4.15 0.319419 -0.756358 -0.92734 0.150005
4.16 0.313932 -0.740082 -0.942528 0.14471
4.17 0.308308 -0.723721 -0.957588 0.139291
4.18 0.302551 -0.70728 -0.972514 0.133749
4.19 0.296662 -0.690764 -0.987304 0.128082
4.2 0.290645 -0.674179 -1.00195 0.122291
4.21 0.284502 -0.657531 -1.01645 0.116376
4.22 0.278236 -0.640824 -1.03081 0.110336
4.23 0.271851 -0.624065 -1.04501 0.10417
4.24 0.265349 -0.607258 -1.05905 0.0978794
4.25 0.258734 -0.590409 -1.07294 0.0914631
4.26 0.252007 -0.573523 -1.08665 0.0849213
4.27 0.245173 -0.556606 -1.1002 0.0782538
4.28 0.238234 -0.539663 -1.11358 0.0714607
4.29 0.231193 -0.522699 -1.12678 0.0645419
4.3 0.224054 -0.505721 -1.1398 0.0574975
4.31 0.21682 -0.488733 -1.15264 0.0503277
4.32 0.209493 -0.471741 -1.1653 0.0430325
4.33 0.202077 -0.45475 -1.17776 0.0356122
4.34 0.194576 -0.437766 -1.19003 0.028067
4.35 0.186991 -0.420794 -1.2021 0.0203973
4.36 0.179328 -0.403839 -1.21397 0.0126032
4.37 0.171587 -0.386907 -1.22564 0.00468521
4.38 0.163774 -0.370003 -1.2371 -0.00335625
4.39 0.155892 -0.353132 -1.24835 -0.0115207
4.4 0.147942 -0.3363 -1.25938 -0.0198078
4.41 0.13993 -0.319511 -1.27021 -0.0282168
4.42 0.131857 -0.302772 -1.28081 -0.0367471
4.43 0.123728 -0.286087 -1.29119 -0.0453982
4.44 0.115546 -0.269462 -1.30134 -0.0541693
4.45 0.107313 -0.252901 -1.31127 -0.0630597
4.46 0.0990338 -0.236411 -1.32096 -0.0720686
4.47 0.090711 -0.219995 -1.33043 -0.0811951
4.48 0.0823482 -0.203659 -1.33965 -0.0904385
4.49 0.0739485 -0.187408 -1.34864 -0.0997978
4.5 0.0655152 -0.171247 -1.35739 -0.109272
4.51 0.0570518 -0.155181 -1.36589 -0.11886
4.52 0.0485614 -0.139214 -1.37415 -0.128561
4.53 0.0400474 -0.123353 -1.38216 -0.138373
4.54 0.031513 -0.107601 -1.38992 -0.148296
4.55 0.0229616 -0.0919632 -1.39743 -0.158329
4.56 0.0143964 -0.0764446 -1.40468 -0.168469
4.57 0.00582064 -0.0610498 -1.41168 -0.178716
4.58 -0.00276235 -0.0457833 -1.41841 -0.189069
4.59 -0.0113494 -0.0306497 -1.42489 -0.199525
4.6 -0.0199372 -0.0156537 -1.43111 -0.210085
4.61 -0.0285226 -0.000799589 -1.43706 -0.220745
4.62 -0.0371023 0.0139081 -1.44275 -0.231505
4.63 -0.0456733 0.028465 -1.44817 -0.242363
4.64 -0.0542323 0.0428669 -1.45332 -0.253317
4.65 -0.0627761 0.0571094 -1.4582 -0.264365
4.66 -0.0713017 0.0711884 -1.46281 -0.275507
4.67 -0.0798059 0.0850998 -1.46715 -0.28674
4.68 -0.0882856 0.0988394 -1.47122 -0.298062
4.69 -0.0967377 0.112403 -1.47501 -0.309472
4.7 -0.105159 0.125788 -1.47853 -0.320967
4.71 -0.113547 0.138988 -1.48177 -0.332546
4.72 -0.121899 0.152002 -1.48473 -0.344207
4.73 -0.13021 0.164824 -1.48742 -0.355947
4.74 -0.13848 0.177452 -1.48982 -0.367765
4.75 -0.146703 0.189881 -1.49195 -0.379658
4.76 -0.154879 0.202109 -1.4938 -0.391625
4.77 -0.163003 0.214131 -1.49537 -0.403662
4.78 -0.171073 0.225945 -1.49666 -0.415769
4.79 -0.179087 0.237546 -1.49767 -0.427942
4.8 -0.187041 0.248933 -1.4984 -0.440179
4.81 -0.194932 0.260101 -1.49884 -0.452477
4.82 -0.202759 0.271047 -1.49901 -0.464836
4.83 -0.210518 0.28177 -1.4989 -0.477251
4.84 -0.218206 0.292265 -1.4985 -0.48972
4.85 -0.225822 0.30253 -1.49783 -0.502242
4.86 -0.233363 0.312562 -1.49688 -0.514812
4.87 -0.240825 0.322358 -1.49565 -0.52743
4.88 -0.248207 0.331916 -1.49414 -0.540091
4.89 -0.255506 0.341234 -1.49235 -0.552794
4.9 -0.26272 0.350309 -1.49028 -0.565536
4.91 -0.269846 0.359138 -1.48794 -0.578313
4.92 -0.276883 0.36772 -1.48532 -0.591124
4.93 -0.283827 0.376052 -1.48243 -0.603965
4.94 -0.290677 0.384132 -1.47926 -0.616833
4.95 -0.297431 0.391959 -1.47582 -0.629726
4.96 -0.304085 0.399529 -1.47211 -0.642641
4.97 -0.310639 0.406842 -1.46813 -0.655574
4.98 -0.31709 0.413896 -1.46388 -0.668523
4.99 -0.323437 0.420689 -1.45936 -0.681485
5 -0.329676 0.42722 -1.45458 -0.694456
5.01 -0.335807 0.433487 -1.44953 -0.707434
5.02 -0.341828 0.439488 -1.44423 -0.720415
5.03 -0.347736 0.445223 -1.43866 -0.733396
5.04 -0.35353 0.450691 -1.43283 -0.746375
5.05 -0.359208 0.455889 -1.42674 -0.759348
5.06 -0.364769 0.460818 -1.4204 -0.772311
5.07 -0.370211 0.465476 -1.41381 -0.785263
5.08 -0.375532 0.469863 -1.40696 -0.798198
5.09 -0.380731 0.473977 -1.39987 -0.811115
5.1 -0.385806 0.477818 -1.39253 -0.824009
5.11 -0.390757 0.481387 -1.38495 -0.836877
5.12 -0.395581 0.484681 -1.37712 -0.849717
5.13 -0.400278 0.487701 -1.36906 -0.862525
5.14 -0.404846 0.490447 -1.36076 -0.875297
5.15 -0.409283 0.492918 -1.35223 -0.88803
5.16 -0.41359 0.495114 -1.34346 -0.90072
5.17 -0.417765 0.497035 -1.33447 -0.913365
5.18 -0.421806 0.498682 -1.32525 -0.925961
5.19 -0.425713 0.500055 -1.31581 -0.938504
5.2 -0.429485 0.501153 -1.30615 -0.95099
5.21 -0.43312 0.501977 -1.29627 -0.963418
5.22 -0.436619 0.502528 -1.28619 -0.975782
5.23 -0.439981 0.502807 -1.27589 -0.988079
5.24 -0.443204 0.502813 -1.26538 -1.00031
5.25 -0.446288 0.502548 -1.25467 -1.01246
5.26 -0.449233 0.502012 -1.24376 -1.02454
5.27 -0.452037 0.501206 -1.23266 -1.03653
5.28 -0.454702 0.500132 -1.22136 -1.04845
5.29 -0.457225 0.49879 -1.20987 -1.06027
5.3 -0.459607 0.497182 -1.1982 -1.07201
5.31 -0.461847 0.495309 -1.18635 -1.08364
5.32 -0.463945 0.493171 -1.17431 -1.09519
5.33 -0.465901 0.490771 -1.1621 -1.10663
5.34 -0.467715 0.48811 -1.14972 -1.11796
5.35 -0.469387 0.48519 -1.13718 -1.12919
5.36 -0.470916 0.482012 -1.12447 -1.1403
5.37 -0.472303 0.478578 -1.1116 -1.1513
5.38 -0.473547 0.47489 -1.09858 -1.16218
5.39 -0.474649 0.47095 -1.0854 -1.17293
5.4 -0.475609 0.46676 -1.07208 -1.18356
5.41 -0.476428 0.462322 -1.05862 -1.19406
