0.28 2.73722 0.148845 0.862815 0.0544711 0.454461 0.0294441 0.252875 0.0155015 0.115434 0.00490122
0.29 2.72092 0.159366 0.857836 0.0583181 0.451815 0.031509 0.251402 0.0165756 0.114762 0.00523757
0.3 2.70408 0.170212 0.852707 0.0622845 0.449088 0.0336379 0.249883 0.017683 0.114069 0.00558435
0.31 2.68673 0.181381 0.847431 0.0663685 0.446281 0.03583 0.24832 0.0188232 0.113356 0.00594142
0.32 2.66885 0.192866 0.84201 0.0705686 0.443394 0.0380844 0.246712 0.0199959 0.112622 0.00630864
0.33 2.65046 0.204664 0.836447 0.0748832 0.44043 0.0404002 0.245061 0.0212005 0.111869 0.00668585
0.34 2.63156 0.21677 0.830745 0.0793105 0.437389 0.0427765 0.243367 0.0224365 0.111096 0.00707292
0.35 2.61216 0.229178 0.824906 0.0838487 0.434273 0.0452122 0.241631 0.0237035 0.110303 0.00746967
0.36 2.59226 0.241885 0.818934 0.0884961 0.431083 0.0477066 0.239853 0.0250009 0.109492 0.00787596
0.37 2.57186 0.254884 0.81283 0.0932508 0.42782 0.0502585 0.238035 0.0263283 0.108662 0.00829163
0.38 2.55097 0.268171 0.8066 0.0981109 0.424486 0.0528669 0.236176 0.0276851 0.107814 0.0087165
0.39 2.5296 0.28174 0.800244 0.103074 0.421083 0.0555308 0.234279 0.0290707 0.106948 0.00915041
0.4 2.50776 0.295585 0.793767 0.10814 0.417611 0.0582491 0.232343 0.0304847 0.106064 0.00959318
0.41 2.48544 0.309702 0.787171 0.113304 0.414072 0.0610208 0.230369 0.0319264 0.105163 0.0100446
0.42 2.46265 0.324083 0.78046 0.118566 0.410467 0.0638448 0.228359 0.0333952 0.104246 0.0105046
0.43 2.4394 0.338725 0.773638 0.123924 0.406799 0.0667198 0.226313 0.0348907 0.103312 0.0109729
0.44 2.4157 0.353619 0.766707 0.129375 0.403069 0.0696448 0.224232 0.0364121 0.102361 0.0114493
0.45 2.39156 0.368762 0.759671 0.134916 0.399278 0.0726186 0.222116 0.0379589 0.101396 0.0119337
0.46 2.36697 0.384146 0.752533 0.140547 0.395427 0.07564 0.219967 0.0395304 0.100414 0.0124258
0.47 2.34194 0.399764 0.745298 0.146265 0.39152 0.0787079 0.217786 0.0411261 0.0994182 0.0129255
0.48 2.31649 0.415612 0.737968 0.152066 0.387556 0.0818209 0.215573 0.0427453 0.0984077 0.0134325
0.49 2.29062 0.431682 0.730547 0.15795 0.383538 0.0849779 0.213329 0.0443873 0.0973831 0.0139467
0.5 2.26433 0.447968 0.723039 0.163914 0.379468 0.0881776 0.211056 0.0460515 0.0963448 0.0144678
0.51 2.23763 0.464462 0.715447 0.169956 0.375348 0.0914186 0.208754 0.0477373 0.0952933 0.0149957
0.52 2.21053 0.48116 0.707776 0.176072 0.371178 0.0946999 0.206424 0.0494439 0.0942291 0.0155301
0.53 2.18304 0.498052 0.700029 0.182261 0.366961 0.0980199 0.204067 0.0511707 0.0931525 0.0160708
0.54 2.15516 0.515134 0.69221 0.18852 0.362699 0.101377 0.201684 0.0529169 0.0920639 0.0166177
0.55 2.1269 0.532397 0.684323 0.194847 0.358393 0.104771 0.199277 0.054682 0.090964 0.0171704
0.56 2.09827 0.549835 0.676372 0.20124 0.354045 0.1082 0.196845 0.0564651 0.089853 0.0177287
0.57 2.06928 0.56744 0.668361 0.207695 0.349658 0.111662 0.194391 0.0582657 0.0887315 0.0182925
0.58 2.03992 0.585206 0.660293 0.21421 0.345233 0.115156 0.191914 0.0600828 0.0875998 0.0188615
0.59 2.01022 0.603125 0.652174 0.220784 0.340771 0.11868 0.189417 0.0619159 0.0864586 0.0194355
0.6 1.98018 0.621189 0.644006 0.227412 0.336276 0.122234 0.1869 0.0637643 0.0853082 0.0200143
0.61 1.9498 0.639391 0.635794 0.234093 0.331748 0.125816 0.184364 0.065627 0.0841491 0.0205976
0.62 1.9191 0.657724 0.627543 0.240824 0.327189 0.129425 0.181811 0.0675035 0.0829818 0.0211852
0.63 1.88808 0.676181 0.619256 0.247602 0.322602 0.133058 0.17924 0.069393 0.0818068 0.0217768
0.64 1.85674 0.694752 0.610937 0.254424 0.317989 0.136715 0.176655 0.0712947 0.0806246 0.0223723
0.65 1.82511 0.713432 0.602592 0.261289 0.313352 0.140394 0.174054 0.0732079 0.0794355 0.0229714
0.66 1.79318 0.732211 0.594223 0.268193 0.308691 0.144093 0.171441 0.0751318 0.0782403 0.0235738
0.67 1.76097 0.751083 0.585835 0.275134 0.304011 0.147812 0.168814 0.0770656 0.0770392 0.0241793
0.68 1.72848 0.77004 0.577433 0.282109 0.299311 0.151549 0.166177 0.0790086 0.0758329 0.0247877
0.69 1.69572 0.789072 0.56902 0.289115 0.294596 0.155302 0.163529 0.08096 0.0746217 0.0253987
0.7 1.6627 0.808174 0.560602 0.296149 0.289866 0.159069 0.160873 0.082919 0.0734063 0.0260121
0.71 1.62943 0.827336 0.552182 0.30321 0.285123 0.16285 0.158208 0.0848849 0.0721871 0.0266276
0.72 1.59592 0.846551 0.543764 0.310293 0.28037 0.166643 0.155537 0.0868568 0.0709646 0.027245
0.73 1.56217 0.865811 0.535354 0.317397 0.275608 0.170446 0.152859 0.088834 0.0697393 0.0278641
0.74 1.5282 0.885107 0.526954 0.324518 0.270841 0.174257 0.150177 0.0908157 0.0685118 0.0284846
0.75 1.49401 0.904432 0.518571 0.331655 0.266069 0.178076 0.147492 0.0928011 0.0672825 0.0291062
0.76 1.45961 0.923777 0.510207 0.338803 0.261294 0.181901 0.144804 0.0947895 0.0660519 0.0297287
0.77 1.42501 0.943134 0.501867 0.345961 0.25652 0.18573 0.142115 0.0967799 0.0648205 0.0303519
0.78 1.39022 0.962496 0.493556 0.353125 0.251747 0.189561 0.139425 0.0987717 0.0635889 0.0309755
0.79 1.35525 0.981853 0.485278 0.360294 0.246978 0.193394 0.136737 0.100764 0.0623576 0.0315993
0.8 1.32011 1.0012 0.477037 0.367463 0.242216 0.197227 0.134051 0.102756 0.061127 0.032223
0.81 1.2848 1.02052 0.468837 0.374631 0.237461 0.201057 0.131368 0.104747 0.0598977 0.0328463
0.82 1.24933 1.03982 0.460683 0.381795 0.232716 0.204885 0.128689 0.106736 0.0586702 0.0334691
0.83 1.21373 1.05908 0.452579 0.388952 0.227984 0.208707 0.126015 0.108723 0.0574449 0.034091
0.84 1.17798 1.07829 0.44453 0.396098 0.223265 0.212523 0.123349 0.110706 0.0562225 0.0347119
0.85 1.14211 1.09745 0.436538 0.403233 0.218563 0.216332 0.120689 0.112685 0.0550033 0.0353314
0.86 1.10611 1.11655 0.42861 0.410352 0.213879 0.220131 0.118039 0.114659 0.053788 0.0359494
0.87 1.07001 1.13558 0.420749 0.417454 0.209216 0.223919 0.115398 0.116628 0.0525769 0.0365656
0.88 1.03381 1.15453 0.412959 0.424535 0.204574 0.227694 0.112769 0.118589 0.0513707 0.0371797
0.89 0.997517 1.17339 0.405244 0.431593 0.199957 0.231456 0.110151 0.120544 0.0501697 0.0377915
0.9 0.961142 1.19216 0.397608 0.438625 0.195367 0.235203 0.107547 0.12249 0.0489746 0.0384008
0.91 0.924693 1.21083 0.390056 0.445628 0.190804 0.238933 0.104957 0.124428 0.0477857 0.0390073
0.92 0.888181 1.22939 0.382592 0.452601 0.186272 0.242645 0.102382 0.126356 0.0466037 0.0396108
0.93 0.851614 1.24782 0.37522 0.45954 0.181772 0.246337 0.0998238 0.128274 0.0454289 0.040211
0.94 0.815001 1.26614 0.367943 0.466443 0.177307 0.250008 0.097283 0.13018 0.0442619 0.0408077
0.95 0.778352 1.28431 0.360766 0.473307 0.172877 0.253657 0.0947607 0.132075 0.0431031 0.0414007
0.96 0.741675 1.30234 0.353692 0.480129 0.168486 0.257281 0.0922581 0.133957 0.041953 0.0419897
0.97 0.704981 1.32023 0.346726 0.486908 0.164135 0.26088 0.0897761 0.135825 0.0408122 0.0425745
0.98 0.668278 1.33795 0.339871 0.493641 0.159826 0.264452 0.0873158 0.13768 0.039681 0.0431549
0.99 0.631574 1.35551 0.333132 0.500325 0.15556 0.267997 0.0848783 0.139519 0.03856 0.0437306
1 0.59488 1.37289 0.326511 0.506957 0.15134 0.271511 0.0824646 0.141343 0.0374496 0.0443014
1.01 0.558205 1.39009 0.320013 0.513536 0.147168 0.274995 0.0800757 0.143151 0.0363502 0.0448672
1.02 0.521556 1.4071 0.313642 0.520059 0.143045 0.278446 0.0777125 0.144942 0.0352624 0.0454275
1.03 0.484944 1.42391 0.3074 0.526524 0.138974 0.281864 0.0753762 0.146715 0.0341866 0.0459823
1.04 0.448378 1.44051 0.301292 0.532928 0.134955 0.285247 0.0730676 0.14847 0.0331232 0.0465314
1.05 0.411866 1.45691 0.295321 0.539269 0.130992 0.288593 0.0707878 0.150206 0.0320726 0.0470744
1.06 0.375417 1.47308 0.289491 0.545545 0.127085 0.291903 0.0685377 0.151921 0.0310354 0.0476113
1.07 0.33904 1.48902 0.283804 0.551754 0.123236 0.295173 0.0663183 0.153617 0.030012 0.0481417
1.08 0.302745 1.50473 0.278265 0.557892 0.119447 0.298403 0.0641305 0.155291 0.0290027 0.0486655
1.09 0.266539 1.5202 0.272877 0.563959 0.115721 0.301592 0.0619752 0.156944 0.028008 0.0491824
1.1 0.230432 1.53541 0.267642 0.569952 0.112057 0.304738 0.0598534 0.158574 0.0270283 0.0496923
1.11 0.194433 1.55037 0.262565 0.575869 0.108459 0.307841 0.057766 0.160182 0.026064 0.050195
1.12 0.158549 1.56507 0.257647 0.581708 0.104927 0.310898 0.0557138 0.161765 0.0251156 0.0506903
1.13 0.122791 1.57949 0.252893 0.587467 0.101463 0.31391 0.0536977 0.163324 0.0241833 0.0511779
1.14 0.0871659 1.59363 0.248304 0.593144 0.0980697 0.316874 0.0517186 0.164859 0.0232677 0.0516577
1.15 0.0516827 1.60749 0.243885 0.598737 0.0947474 0.31979 0.0497774 0.166368 0.0223691 0.0521296
1.16 0.0163499 1.62106 0.239638 0.604243 0.0914981 0.322656 0.0478748 0.167851 0.0214879 0.0525932
1.17 -0.018824 1.63433 0.235565 0.609663 0.0883231 0.325472 0.0460117 0.169307 0.0206244 0.0530484
1.18 -0.0538308 1.64729 0.23167 0.614992 0.085224 0.328236 0.0441888 0.170736 0.019779 0.0534951
1.19 -0.088662 1.65994 0.227954 0.620231 0.0822022 0.330947 0.042407 0.172138 0.018952 0.0539331
1.2 -0.12331 1.67227 0.224421 0.625376 0.079259 0.333605 0.0406671 0.173511 0.0181439 0.0543622
1.21 -0.157765 1.68428 0.221072 0.630426 0.0763959 0.336208 0.0389697 0.174855 0.017355 0.0547823
1.22 -0.192021 1.69596 0.217911 0.635381 0.0736142 0.338755 0.0373156 0.17617 0.0165855 0.0551931
1.23 -0.226069 1.7073 0.21494 0.640237 0.0709152 0.341245 0.0357055 0.177455 0.0158359 0.0555945
1.24 -0.2599 1.7183 0.21216 0.644994 0.0683001 0.343678 0.0341402 0.17871 0.0151063 0.0559865
1.25 -0.293508 1.72896 0.209574 0.64965 0.0657702 0.346053 0.0326203 0.179933 0.0143973 0.0563687
1.26 -0.326885 1.73925 0.207184 0.654203 0.0633268 0.348368 0.0311465 0.181126 0.013709 0.0567411
1.27 -0.360022 1.74919 0.204992 0.658653 0.060971 0.350623 0.0297194 0.182287 0.0130417 0.0571035
1.28 -0.392912 1.75876 0.203 0.662997 0.0587038 0.352816 0.0283396 0.183416 0.0123958 0.0574558
1.29 -0.425547 1.76796 0.20121 0.667236 0.0565266 0.354948 0.0270078 0.184512 0.0117714 0.0577978
1.3 -0.457921 1.77679 0.199622 0.671366 0.0544402 0.357018 0.0257245 0.185575 0.011169 0.0581295
1.31 -0.490026 1.78523 0.19824 0.675388 0.0524458 0.359024 0.0244903 0.186604 0.0105886 0.0584507
1.32 -0.521854 1.79329 0.197064 0.679299 0.0505444 0.360965 0.0233058 0.1876 0.0100307 0.0587612
1.33 -0.553398 1.80095 0.196095 0.6831 0.0487368 0.362842 0.0221715 0.188562 0.00949537 0.059061
1.34 -0.584651 1.80823 0.195336 0.686788 0.0470241 0.364654 0.0210879 0.189489 0.00898291 0.0593499
1.35 -0.615607 1.8151 0.194788 0.690363 0.0454072 0.366399 0.0200555 0.190381 0.00849355 0.0596279
1.36 -0.646258 1.82156 0.194451 0.693824 0.0438868 0.368078 0.0190748 0.191238 0.00802748 0.0598947
1.37 -0.676598 1.82762 0.194326 0.697171 0.0424639 0.369689 0.0181461 0.19206 0.00758491 0.0601504
1.38 -0.70662 1.83326 0.194416 0.700401 0.0411392 0.371233 0.0172701 0.192845 0.00716605 0.0603949
1.39 -0.736317 1.83848 0.194719 0.703515 0.0399134 0.372708 0.0164469 0.193595 0.00677108 0.0606279
1.4 -0.765683 1.84328 0.195238 0.706512 0.0387872 0.374114 0.0156772 0.194308 0.00640017 0.0608496
1.41 -0.794711 1.84766 0.195973 0.709391 0.0377614 0.375451 0.0149611 0.194985 0.0060535 0.0610597
1.42 -0.823396 1.85161 0.196925 0.712151 0.0368364 0.376718 0.014299 0.195624 0.00573122 0.0612581
1.43 -0.851731 1.85512 0.198093 0.714792 0.036013 0.377914 0.0136914 0.196227 0.00543348 0.061445
1.44 -0.87971 1.8582 0.199479 0.717314 0.0352917 0.379041 0.0131384 0.196792 0.00516041 0.06162
1.45 -0.907327 1.86083 0.201082 0.719716 0.034673 0.380096 0.0126404 0.197319 0.00491215 0.0617833
1.46 -0.934577 1.86303 0.202904 0.721997 0.0341573 0.38108 0.0121975 0.197809 0.00468882 0.0619347
1.47 -0.961453 1.86478 0.204943 0.724158 0.033745 0.381992 0.0118102 0.198261 0.00449052 0.0620742
1.48 -0.987951 1.86608 0.2072 0.726197 0.0334367 0.382832 0.0114785 0.198675 0.00431736 0.0622017
1.49 -1.01406 1.86693 0.209675 0.728116 0.0332325 0.383601 0.0112026 0.199051 0.00416942 0.0623172
1.5 -1.03979 1.86732 0.212367 0.729913 0.0331329 0.384297 0.0109828 0.199389 0.00404677 0.0624207
1.51 -1.06512 1.86726 0.215277 0.731589 0.0331381 0.38492 0.0108191 0.199688 0.0039495 0.062512
1.52 -1.09005 1.86674 0.218403 0.733143 0.0332483 0.385471 0.0107117 0.199949 0.00387766 0.0625913
1.53 -1.11457 1.86577 0.221746 0.734576 0.0334637 0.38595 0.0106608 0.200171 0.00383129 0.0626585
1.54 -1.13869 1.86432 0.225305 0.735887 0.0337845 0.386355 0.0106663 0.200354 0.00381043 0.0627135
1.55 -1.16239 1.86242 0.229078 0.737077 0.0342108 0.386688 0.0107283 0.200499 0.00381512 0.0627563
1.56 -1.18567 1.86005 0.233066 0.738146 0.0347425 0.386948 0.010847 0.200606 0.00384537 0.062787
1.57 -1.20853 1.85721 0.237267 0.739094 0.0353799 0.387135 0.0110222 0.200674 0.00390118 0.0628055
1.58 -1.23096 1.8539 0.24168 0.739922 0.0361228 0.387249 0.0112539 0.200703 0.00398256 0.0628118
1.59 -1.25296 1.85012 0.246304 0.740629 0.0369712 0.387291 0.0115423 0.200693 0.0040895 0.062806
1.6 -1.27453 1.84587 0.251138 0.741217 0.037925 0.38726 0.0118871 0.200645 0.00422196 0.062788
1.61 -1.29566 1.84115 0.25618 0.741685 0.038984 0.387156 0.0122883 0.200558 0.00437992 0.0627579
1.62 -1.31634 1.83596 0.261429 0.742035 0.0401482 0.386981 0.0127458 0.200433 0.00456333 0.0627157
1.63 -1.33657 1.8303 0.266884 0.742266 0.0414172 0.386733 0.0132596 0.20027 0.00477215 0.0626614
1.64 -1.35636 1.82416 0.272543 0.74238 0.0427908 0.386413 0.0138293 0.200068 0.0050063 0.062595
1.65 -1.37569 1.81755 0.278404 0.742376 0.0442688 0.386021 0.014455 0.199828 0.00526571 0.0625167
1.66 -1.39456 1.81046 0.284465 0.742257 0.0458507 0.385559 0.0151363 0.199551 0.0055503 0.0624263
1.67 -1.41298 1.80291 0.290725 0.742022 0.0475363 0.385025 0.0158732 0.199235 0.00585997 0.062324
1.68 -1.43093 1.79488 0.297181 0.741672 0.0493251 0.384421 0.0166652 0.198882 0.00619463 0.0622099
1.69 -1.44842 1.78637 0.303831 0.741209 0.0512166 0.383746 0.0175123 0.198491 0.00655416 0.0620839
1.7 -1.46543 1.7774 0.310673 0.740633 0.0532103 0.383001 0.0184141 0.198063 0.00693843 0.0619461
1.71 -1.48198 1.76796 0.317705 0.739945 0.0553058 0.382187 0.0193703 0.197598 0.00734731 0.0617967
1.72 -1.49805 1.75804 0.324924 0.739147 0.0575025 0.381304 0.0203806 0.197096 0.00778066 0.0616356
1.73 -1.51365 1.74766 0.332328 0.738239 0.0597996 0.380353 0.0214447 0.196557 0.00823832 0.061463
1.74 -1.52877 1.73681 0.339914 0.737222 0.0621967 0.379333 0.0225622 0.195982 0.00872014 0.061279
1.75 -1.54341 1.72549 0.347679 0.736099 0.064693 0.378247 0.0237327 0.195371 0.00922593 0.0610835
1.76 -1.55757 1.71371 0.355621 0.734869 0.0672878 0.377093 0.0249558 0.194724 0.00975553 0.0608767
1.77 -1.57125 1.70146 0.363737 0.733534 0.0699804 0.375873 0.0262311 0.194042 0.0103087 0.0606588
1.78 -1.58444 1.68875 0.372023 0.732097 0.0727699 0.374588 0.0275582 0.193325 0.0108853 0.0604298
1.79 -1.59715 1.67559 0.380477 0.730557 0.0756555 0.373237 0.0289365 0.192573 0.0114851 0.0601897
1.8 -1.60937 1.66197 0.389096 0.728917 0.0786363 0.371823 0.0303656 0.191786 0.0121079 0.0599388
1.81 -1.6211 1.64789 0.397876 0.727178 0.0817115 0.370345 0.0318451 0.190965 0.0127534 0.0596771
1.82 -1.63235 1.63336 0.406814 0.725341 0.0848801 0.368805 0.0333742 0.190111 0.0134215 0.0594047
1.83 -1.6431 1.61838 0.415906 0.723409 0.0881412 0.367202 0.0349526 0.189223 0.0141118 0.0591218
1.84 -1.65336 1.60296 0.425149 0.721382 0.0914937 0.365538 0.0365796 0.188302 0.0148241 0.0588285
1.85 -1.66313 1.58709 0.43454 0.719262 0.0949366 0.363814 0.0382548 0.187349 0.0155582 0.0585249
1.86 -1.67241 1.57078 0.444075 0.717052 0.0984688 0.362031 0.0399773 0.186363 0.0163137 0.0582111
1.87 -1.6812 1.55404 0.453749 0.714753 0.102089 0.360189 0.0417467 0.185346 0.0170904 0.0578874
1.88 -1.6895 1.53686 0.46356 0.712366 0.105797 0.358289 0.0435623 0.184298 0.0178881 0.0575538
1.89 -1.69731 1.51925 0.473502 0.709893 0.10959 0.356333 0.0454235 0.183219 0.0187063 0.0572104
1.9 -1.70462 1.50122 0.483573 0.707337 0.113468 0.354321 0.0473295 0.18211 0.0195448 0.0568575
1.91 -1.71144 1.48276 0.493769 0.704699 0.11743 0.352254 0.0492797 0.180971 0.0204034 0.0564952
1.92 -1.71778 1.46389 0.504084 0.701982 0.121474 0.350133 0.0512734 0.179803 0.0212816 0.0561236
1.93 -1.72362 1.4446 0.514515 0.699186 0.125598 0.34796 0.0533098 0.178606 0.0221791 0.0557429
1.94 -1.72897 1.4249 0.525057 0.696315 0.129803 0.345735 0.0553882 0.177381 0.0230956 0.0553533
1.95 -1.73384 1.40479 0.535706 0.69337 0.134085 0.343459 0.0575079 0.176128 0.0240308 0.0549549
1.96 -1.73822 1.38429 0.546459 0.690353 0.138445 0.341133 0.059668 0.174848 0.0249843 0.054548
1.97 -1.74211 1.36339 0.557309 0.687266 0.14288 0.33876 0.0618677 0.173542 0.0259557 0.0541326
1.98 -1.74552 1.34209 0.568253 0.684113 0.147389 0.336339 0.0641063 0.17221 0.0269447 0.053709
1.99 -1.74844 1.32042 0.579286 0.680894 0.15197 0.333872 0.066383 0.170853 0.0279508 0.0532773
2 -1.75088 1.29836 0.590403 0.677611 0.156623 0.33136 0.0686968 0.16947 0.0289739 0.0528378
2.01 -1.75285 1.27592 0.6016 0.674268 0.161345 0.328804 0.071047 0.168064 0.0300133 0.0523907
2.02 -1.75433 1.25312 0.612871 0.670867 0.166135 0.326205 0.0734327 0.166634 0.0310688 0.051936
2.03 -1.75534 1.22995 0.624212 0.667409 0.170992 0.323566 0.0758529 0.165182 0.0321399 0.0514741
2.04 -1.75587 1.20642 0.635618 0.663897 0.175913 0.320886 0.0783069 0.163707 0.0332263 0.0510051
2.05 -1.75593 1.18253 0.647085 0.660334 0.180898 0.318168 0.0807937 0.16221 0.0343275 0.0505292
2.06 -1.75553 1.1583 0.658605 0.656721 0.185945 0.315412 0.0833123 0.160693 0.0354431 0.0500466
2.07 -1.75465 1.13373 0.670176 0.653062 0.191051 0.31262 0.0858619 0.159155 0.0365727 0.0495576
2.08 -1.75331 1.10883 0.681791 0.649358 0.196216 0.309793 0.0884415 0.157598 0.0377158 0.0490623
2.09 -1.75151 1.08359 0.693446 0.645611 0.201438 0.306933 0.0910501 0.156021 0.0388721 0.048561
2.1 -1.74925 1.05803 0.705135 0.641826 0.206714 0.30404 0.0936869 0.154427 0.040041 0.0480539
2.11 -1.74654 1.03216 0.716853 0.638003 0.212044 0.301117 0.0963507 0.152815 0.0412222 0.0475411
2.12 -1.74337 1.00597 0.728595 0.634145 0.217425 0.298164 0.0990407 0.151186 0.0424152 0.047023
2.13 -1.73976 0.979489 0.740355 0.630255 0.222856 0.295184 0.101756 0.149541 0.0436195 0.0464997
2.14 -1.73569 0.952707 0.752128 0.626335 0.228336 0.292176 0.104495 0.147881 0.0448347 0.0459714
2.15 -1.73119 0.925636 0.763908 0.622389 0.233861 0.289144 0.107257 0.146206 0.0460603 0.0454385
2.16 -1.72625 0.898283 0.77569 0.618417 0.23943 0.286088 0.110042 0.144518 0.0472958 0.0449011
2.17 -1.72087 0.870656 0.787469 0.614423 0.245043 0.28301 0.112847 0.142816 0.0485409 0.0443594
2.18 -1.71506 0.842761 0.799239 0.61041 0.250695 0.27991 0.115673 0.141101 0.0497949 0.0438137
2.19 -1.70882 0.814606 0.810994 0.606379 0.256387 0.276792 0.118517 0.139375 0.0510575 0.0432642
2.2 -1.70216 0.786198 0.82273 0.602334 0.262116 0.273656 0.121379 0.137638 0.0523281 0.0427112
2.21 -1.69508 0.757545 0.834439 0.598277 0.26788 0.270503 0.124259 0.135891 0.0536063 0.0421549
2.22 -1.68759 0.728655 0.846117 0.594211 0.273677 0.267335 0.127154 0.134135 0.0548916 0.0415955
2.23 -1.67969 0.699535 0.857759 0.590138 0.279506 0.264154 0.130063 0.13237 0.0561835 0.0410332
2.24 -1.67138 0.670192 0.869357 0.58606 0.285365 0.260961 0.132987 0.130597 0.0574815 0.0404684
2.25 -1.66266 0.640636 0.880908 0.581981 0.29125 0.257758 0.135922 0.128817 0.0587851 0.0399013
2.26 -1.65356 0.610873 0.892404 0.577902 0.297162 0.254546 0.13887 0.12703 0.0600938 0.039332
2.27 -1.64406 0.580912 0.903841 0.573827 0.303098 0.251327 0.141828 0.125238 0.0614071 0.0387609
2.28 -1.63417 0.55076 0.915213 0.569758 0.309055 0.248101 0.144795 0.123442 0.0627245 0.0381881
2.29 -1.6239 0.520427 0.926514 0.565697 0.315032 0.244872 0.14777 0.121641 0.0640456 0.037614
2.3 -1.61326 0.489919 0.937738 0.561648 0.321028 0.24164 0.150752 0.119838 0.0653698 0.0370388
2.31 -1.60224 0.459247 0.948879 0.557611 0.327039 0.238407 0.153741 0.118032 0.0666966 0.0364627
2.32 -1.59085 0.428417 0.959933 0.553591 0.333065 0.235174 0.156734 0.116224 0.0680255 0.035886
2.33 -1.57911 0.397438 0.970893 0.54959 0.339103 0.231943 0.159731 0.114416 0.069356 0.0353089
2.34 -1.56701 0.366319 0.981753 0.545609 0.345151 0.228715 0.162731 0.112608 0.0706876 0.0347317
2.35 -1.55456 0.335068 0.992508 0.541652 0.351208 0.225493 0.165732 0.1108 0.0720198 0.0341546
2.36 -1.54177 0.303694 1.00315 0.537722 0.357271 0.222277 0.168734 0.108994 0.0733521 0.0335779
2.37 -1.52863 0.272205 1.01368 0.533819 0.363339 0.21907 0.171735 0.107191 0.074684 0.0330018
2.38 -1.51517 0.240611 1.02409 0.529948 0.369409 0.215872 0.174734 0.105391 0.0760149 0.0324266
2.39 -1.50137 0.208919 1.03436 0.52611 0.37548 0.212685 0.177731 0.103594 0.0773445 0.0318525
2.4 -1.48726 0.177139 1.04451 0.522307 0.38155 0.209511 0.180724 0.101803 0.0786721 0.0312797
2.41 -1.47283 0.145279 1.05451 0.518543 0.387617 0.206351 0.183711 0.100017 0.0799973 0.0307086
