0 15.4696 0
0.0628381 4.39289 0
0.125676 25.0367 0
0.188514 2.93129 0
0.251353 4.50404 0
0.314191 9.85119 0
0.377029 4.77027 0
0.439867 60.7883 0
0.502705 1.49696 0
0.565543 11.9188 0
0.628381 17.1059 0
0.69122 11.4409 0
0.754058 11.4148 0
0.816896 16.8252 0
0.879734 14.9228 0
0.942572 35.0426 0
1.00541 12.9732 0
1.06825 10.6684 0
1.13109 21.7414 0
1.19392 7.56923 0
1.25676 3.43252 0
1.3196 2.28047 0
1.38244 9.40237 0
1.44528 1.08618 0
1.50812 2.43602 0
1.57095 0.356818 0
1.63379 4.62577 0
1.69663 1.97969 0
1.75947 0.986581 0
1.82231 0.319394 0
1.88514 5.41919 0
1.94798 1.30173 0
2.01082 2.91378 0
2.07366 1.24545 0
2.1365 0.706894 0
2.19933 0.260733 0
2.26217 0.00637955 0
2.32501 1.44424 0
2.38785 0.709169 0
2.45069 1.23569 0
2.51353 0.218174 0
2.57636 0.836399 0
2.6392 0.0174578 0
2.70204 0.543394 0
2.76488 0.628575 0
2.82772 0.0850795 0
2.89055 0.900643 0
2.95339 0.31811 0
3.01623 0.131909 0
3.07907 0.0533087 0
3.14191 0.0253859 0
3.20474 0.0925932 0
3.26758 0.103331 0
3.33042 0.166179 0
3.39326 0.0556799 0
3.4561 0.0212588 0
3.51894 0.0570937 0
3.58177 0.122123 0
3.64461 0.124586 0
3.70745 0.111368 0
3.77029 0.0206634 0
3.83313 0.117156 0
3.89596 0.0706249 0
3.9588 0.0367884 0
4.02164 0.0305226 0
4.08448 0.00241583 0
4.14732 0.0766936 0
4.21016 0.0222939 0
4.27299 0.0265802 0
4.33583 0.080919 0
4.39867 0.0398896 0
4.46151 0.030461 0
4.52435 0.00124483 0
4.58718 0.0152166 0
4.65002 0.0443276 0
4.71286 0.0152045 0
4.7757 0.0134795 0
4.83854 0.00694607 0
4.90137 0.0198002 0
4.96421 0.0203866 0
5.02705 0.00555434 0
5.08989 0.0526342 0
5.15273 0.0152417 0
5.21557 0.0098682 0
5.2784 0.0100849 0
5.34124 0.0036997 0
5.40408 0.0116206 0
5.46692 0.00376329 0
5.52976 0.00785343 0
5.59259 0.000309409 0
5.65543 0.0341072 0
5.71827 0.00921395 0
5.78111 0.00417784 0
5.84395 0.0231463 0
5.90678 0.0187861 0
5.96962 0.0503866 0
6.03246 0.0156538 0
6.0953 0.00866656 0
6.15814 0.00438295 0
6.22098 0.00120948 0
6.28381 0.0207244 0
6.34665 0.0134614 0
6.40949 0.0116282 0
6.47233 0.0336563 0
6.53517 0.00687995 0
6.598 0.00853948 0
6.66084 0.007301 0
6.72368 0.015302 0
6.78652 0.00574935 0
6.84936 0.00119984 0
6.9122 0.00121092 0
6.97503 0.00588778 0
7.03787 0.00948018 0
7.10071 0.0111816 0
7.16355 0.000663586 0
7.22639 0.0101815 0
7.28922 0.00784182 0
7.35206 0.0133816 0
7.4149 0.0034149 0
7.47774 0.00142995 0
7.54058 0.00770361 0
7.60341 0.00154007 0
7.66625 0.00520959 0
7.72909 0.0178579 0
7.79193 0.00322554 0
7.85477 0.00149736 0
7.91761 0.00155605 0
7.98044 0.00843381 0
8.04328 0.000418365 0
8.10612 0.00375427 0
8.16896 0.00581787 0
8.2318 0.00114729 0
8.29463 0.00129449 0
8.35747 0.00324722 0
8.42031 0.00834036 0
8.48315 0.00300776 0
8.54599 0.0014302 0
8.60882 0.00718879 0
8.67166 0.00553019 0
8.7345 0.00123422 0
8.79734 0.00104609 0
8.86018 0.00164173 0
8.92302 0.00987748 0
8.98585 0.0015656 0
9.04869 0.00123328 0
9.11153 0.00439201 0
9.17437 0.0044154 0
9.23721 0.00326141 0
9.30004 0.000232025 0
9.36288 0.00191917 0
9.42572 0.00163521 0
9.48856 0.00827707 0
9.5514 0.00119843 0
9.61423 0.00318095 0
9.67707 0.000764055 0
9.73991 0.000607157 0
9.80275 0.00524972 0
9.86559 0.0034391 0
9.92843 0.00367848 0
9.99126 0.000161083 0
10.0541 0.00235854 0
10.1169 0.00592502 0
10.1798 0.00343967 0
10.2426 0.00277702 0
10.3055 0.000999993 0
10.3683 0.00042454 0
10.4311 0.00144084 0
