1 0.0641032
2 0.12814
3 0.192046
4 0.255754
5 0.3192
6 0.382317
7 0.445042
8 0.507309
9 0.569055
10 0.630216
11 0.69073
12 0.750534
13 0.809567
14 0.867767
15 0.925077
16 0.981435
17 1.03679
18 1.09107
19 1.14423
20 1.19622
21 1.24698
22 1.29646
23 1.3446
24 1.39137
25 1.4367
26 1.48056
27 1.52289
28 1.56366
29 1.60283
30 1.64034
31 1.67618
32 1.71029
33 1.74264
34 1.7732
35 1.80194
36 1.82883
37 1.85383
38 1.87694
39 1.89811
40 1.91735
41 1.93462
42 1.94995
43 1.96336
44 1.97489
45 1.98441
46 1.9911
47 1.99494
48 1.99786
