0.0005 0.999995 0.999992 0.999996 0.999996 0.999996
0.001 0.99998 0.999975 0.999983 0.999983 0.999983
0.0015 0.999956 0.99995 0.999963 0.999963 0.999963
0.002 0.999921 0.999917 0.999934 0.999934 0.999934
0.0025 0.999877 0.999875 0.999896 0.999896 0.999896
0.003 0.999822 0.999826 0.999851 0.999851 0.999851
0.0035 0.999758 0.999767 0.999797 0.999797 0.999797
0.004 0.999684 0.999701 0.999734 0.999734 0.999734
0.0045 0.9996 0.999626 0.999664 0.999664 0.999664
0.005 0.999507 0.999543 0.999585 0.999585 0.999585
0.0055 0.999403 0.999452 0.999498 0.999498 0.999498
0.006 0.999289 0.999352 0.999402 0.999402 0.999402
0.0065 0.999166 0.999244 0.999298 0.999298 0.999298
0.007 0.999033 0.999128 0.999186 0.999186 0.999186
0.0075 0.99889 0.999004 0.999066 0.999066 0.999066
0.008 0.998737 0.998871 0.998937 0.998937 0.998937
0.0085 0.998574 0.99873 0.9988 0.9988 0.9988
0.009 0.998402 0.99858 0.998655 0.998655 0.998655
0.0095 0.998219 0.998422 0.998501 0.998501 0.998501
0.01 0.998027 0.998256 0.998339 0.998339 0.998339
0.0105 0.997825 0.998082 0.998169 0.998169 0.998169
0.011 0.997613 0.997899 0.997991 0.997991 0.997991
0.0115 0.997391 0.997708 0.997804 0.997804 0.997804
0.012 0.997159 0.997509 0.997609 0.997609 0.997609
0.0125 0.996917 0.997302 0.997405 0.997405 0.997405
0.013 0.996666 0.997086 0.997194 0.997194 0.997194
0.0135 0.996405 0.996862 0.996974 0.996974 0.996974
0.014 0.996134 0.996629 0.996746 0.996746 0.996746
0.0145 0.995853 0.996389 0.996509 0.996509 0.996509
0.015 0.995562 0.99614 0.996264 0.996264 0.996264
0.0155 0.995261 0.995883 0.996011 0.996011 0.996011
0.016 0.994951 0.995617 0.99575 0.99575 0.99575
0.0165 0.994631 0.995343 0.99548 0.99548 0.99548
0.017 0.994301 0.995061 0.995202 0.995202 0.995202
0.0175 0.993961 0.994771 0.994916 0.994916 0.994916
0.018 0.993611 0.994472 0.994621 0.994621 0.994621
0.0185 0.993252 0.994165 0.994319 0.994319 0.994319
0.019 0.992883 0.99385 0.994008 0.994008 0.994008
0.0195 0.992504 0.993527 0.993688 0.993688 0.993688
0.02 0.992115 0.993195 0.993361 0.993361 0.993361
0.0205 0.991716 0.992855 0.993025 0.993025 0.993025
0.021 0.991308 0.992507 0.992681 0.992681 0.992681
0.0215 0.990889 0.99215 0.992328 0.992328 0.992328
0.022 0.990461 0.991785 0.991968 0.991968 0.991968
0.0225 0.990024 0.991412 0.991599 0.991599 0.991599
0.023 0.989576 0.991031 0.991222 0.991222 0.991222
0.0235 0.989119 0.990641 0.990836 0.990836 0.990836
0.024 0.988652 0.990244 0.990442 0.990442 0.990442
0.0245 0.988175 0.989837 0.990041 0.990041 0.990041
0.025 0.987688 0.989423 0.98963 0.98963 0.98963
0.0255 0.987192 0.989001 0.989212 0.989212 0.989212
0.026 0.986686 0.98857 0.988785 0.988785 0.988785
0.0265 0.98617 0.988131 0.98835 0.98835 0.98835
0.027 0.985645 0.987683 0.987907 0.987907 0.987907
0.0275 0.985109 0.987228 0.987456 0.987456 0.987456
0.028 0.984564 0.986764 0.986996 0.986996 0.986996
0.0285 0.98401 0.986292 0.986528 0.986528 0.986528
0.029 0.983445 0.985812 0.986052 0.986052 0.986052
0.0295 0.982871 0.985323 0.985568 0.985568 0.985568
0.03 0.982287 0.984827 0.985075 0.985075 0.985075
0.0305 0.981694 0.984322 0.984574 0.984574 0.984574
0.031 0.981091 0.983809 0.984065 0.984065 0.984065
0.0315 0.980478 0.983287 0.983548 0.983548 0.983548
0.032 0.979855 0.982758 0.983022 0.983022 0.983022
0.0325 0.979223 0.98222 0.982489 0.982489 0.982489
0.033 0.978581 0.981674 0.981947 0.981947 0.981947
0.0335 0.977929 0.98112 0.981397 0.981397 0.981397
0.034 0.977268 0.980557 0.980838 0.980838 0.980839
0.0345 0.976597 0.979987 0.980272 0.980272 0.980272
0.035 0.975917 0.979408 0.979697 0.979697 0.979697
0.0355 0.975227 0.978821 0.979114 0.979114 0.979114
0.036 0.974527 0.978226 0.978523 0.978523 0.978523
0.0365 0.973817 0.977622 0.977924 0.977924 0.977924
0.037 0.973099 0.977011 0.977317 0.977317 0.977317
0.0375 0.97237 0.976391 0.976701 0.976701 0.976701
0.038 0.971632 0.975763 0.976077 0.976077 0.976077
0.0385 0.970884 0.975127 0.975445 0.975445 0.975445
0.039 0.970127 0.974483 0.974805 0.974805 0.974805
0.0395 0.96936 0.97383 0.974157 0.974157 0.974157
0.04 0.968583 0.97317 0.9735 0.9735 0.9735
0.0405 0.967797 0.972501 0.972835 0.972835 0.972836
0.041 0.967001 0.971824 0.972163 0.972163 0.972163
0.0415 0.966196 0.971139 0.971482 0.971482 0.971482
0.042 0.965382 0.970446 0.970793 0.970793 0.970793
0.0425 0.964557 0.969745 0.970095 0.970095 0.970095
0.043 0.963724 0.969035 0.96939 0.96939 0.96939
0.0435 0.96288 0.968318 0.968676 0.968676 0.968676
0.044 0.962028 0.967592 0.967955 0.967955 0.967955
0.0445 0.961165 0.966858 0.967225 0.967225 0.967225
0.045 0.960294 0.966116 0.966487 0.966487 0.966487
0.0455 0.959412 0.965366 0.965741 0.965741 0.965741
0.046 0.958522 0.964608 0.964987 0.964987 0.964987
0.0465 0.957622 0.963841 0.964224 0.964224 0.964224
0.047 0.956712 0.963067 0.963454 0.963454 0.963454
0.0475 0.955793 0.962284 0.962675 0.962675 0.962676
0.048 0.954865 0.961494 0.961889 0.961889 0.961889
0.0485 0.953927 0.960695 0.961094 0.961094 0.961094
0.049 0.952979 0.959888 0.960291 0.960291 0.960291
0.0495 0.952023 0.959073 0.959481 0.959481 0.959481
0.05 0.951057 0.95825 0.958662 0.958662 0.958662
0.0505 0.950081 0.957419 0.957835 0.957835 0.957835
0.051 0.949096 0.95658 0.956999 0.956999 0.956999
0.0515 0.948102 0.955733 0.956156 0.956156 0.956156
0.052 0.947098 0.954877 0.955305 0.955305 0.955305
0.0525 0.946085 0.954014 0.954446 0.954446 0.954446
0.053 0.945063 0.953143 0.953578 0.953578 0.953578
0.0535 0.944031 0.952263 0.952703 0.952703 0.952703
0.054 0.942991 0.951376 0.95182 0.95182 0.95182
0.0545 0.94194 0.95048 0.950928 0.950928 0.950928
0.055 0.940881 0.949577 0.950029 0.950029 0.950029
0.0555 0.939812 0.948665 0.949121 0.949121 0.949121
0.056 0.938734 0.947746 0.948205 0.948205 0.948205
0.0565 0.937646 0.946818 0.947282 0.947282 0.947282
0.057 0.93655 0.945882 0.94635 0.94635 0.94635
0.0575 0.935444 0.944939 0.945411 0.945411 0.945411
0.058 0.934329 0.943987 0.944463 0.944463 0.944463
0.0585 0.933205 0.943028 0.943507 0.943507 0.943508
0.059 0.932071 0.94206 0.942544 0.942544 0.942544
0.0595 0.930928 0.941085 0.941572 0.941572 0.941572
0.06 0.929776 0.940101 0.940593 0.940593 0.940593
0.0605 0.928615 0.939109 0.939605 0.939605 0.939605
0.061 0.927445 0.93811 0.93861 0.93861 0.93861
0.0615 0.926266 0.937103 0.937606 0.937606 0.937606
0.062 0.925077 0.936087 0.936595 0.936595 0.936595
0.0625 0.92388 0.935064 0.935575 0.935575 0.935576
0.063 0.922673 0.934033 0.934548 0.934548 0.934548
0.0635 0.921457 0.932993 0.933513 0.933513 0.933513
0.064 0.920232 0.931946 0.93247 0.93247 0.93247
0.0645 0.918998 0.930891 0.931419 0.931419 0.931419
0.065 0.917755 0.929828 0.93036 0.93036 0.93036
0.0655 0.916502 0.928757 0.929293 0.929293 0.929293
0.066 0.915241 0.927678 0.928218 0.928218 0.928218
0.0665 0.913971 0.926592 0.927135 0.927135 0.927135
0.067 0.912692 0.925497 0.926044 0.926044 0.926044
0.0675 0.911403 0.924395 0.924946 0.924946 0.924946
0.068 0.910106 0.923284 0.923839 0.923839 0.92384
0.0685 0.9088 0.922166 0.922725 0.922725 0.922725
0.069 0.907484 0.92104 0.921603 0.921603 0.921603
0.0695 0.90616 0.919906 0.920473 0.920473 0.920473
0.07 0.904827 0.918764 0.919335 0.919335 0.919335
0.0705 0.903485 0.917615 0.918189 0.918189 0.918189
0.071 0.902134 0.916457 0.917036 0.917036 0.917036
0.0715 0.900774 0.915292 0.915874 0.915874 0.915874
0.072 0.899405 0.914119 0.914705 0.914705 0.914705
0.0725 0.898028 0.912938 0.913528 0.913528 0.913528
0.073 0.896641 0.911749 0.912343 0.912343 0.912343
0.0735 0.895246 0.910552 0.911151 0.911151 0.911151
0.074 0.893841 0.909348 0.90995 0.90995 0.90995
0.0745 0.892428 0.908136 0.908742 0.908742 0.908742
