0 1.19087 0
0.0628381 1.49843 0.351186
0.125676 -2.2743 0.548956
0.188514 -2.60837 1.7448
0.251353 -3.55977 -1.80272
0.314191 -0.736275 -5.56542
0.377029 -0.410218 1.95515
0.439867 1.71571 -1.17656
0.502705 0.514577 -0.525716
0.565543 0.816736 -1.25721
0.628381 0.909615 -0.614556
0.69122 2.55794 1.75329
0.754058 -0.996227 -0.346085
0.816896 -0.742411 0.55633
0.879734 -3.98733 1.47646
0.942572 1.64145 -2.45577
1.00541 2.79249 -0.647126
1.06825 0.489524 -2.48778
1.13109 0.20157 -0.975753
1.19392 2.45165 0.56074
1.25676 -1.89916 0.152419
1.3196 -2.36013 0.39591
1.38244 -0.396404 1.24598
1.44528 2.03883 -0.682058
1.50812 0.569986 2.41838
1.57095 -0.495553 0.42038
1.63379 1.01076 0.200109
1.69663 0.593047 -1.15341
1.75947 1.26446 0.465139
1.82231 -0.307229 1.84289
1.88514 -0.799627 -1.24923
1.94798 -0.49971 -0.430611
2.01082 -1.25888 -0.0574551
