1.01 -0.438431 -1.07358 -0.233867 -0.334395 -0.0783794 -0.0924608
1.02 -0.409406 -1.0867 -0.229441 -0.338654 -0.0762739 -0.0936241
1.03 -0.380409 -1.09968 -0.225112 -0.342877 -0.0741963 -0.0947763
1.04 -0.351445 -1.11249 -0.220882 -0.347061 -0.0721477 -0.095917
1.05 -0.322522 -1.12514 -0.216754 -0.351204 -0.0701289 -0.0970457
1.06 -0.293647 -1.13761 -0.21273 -0.355306 -0.068141 -0.098162
1.07 -0.264827 -1.14991 -0.208813 -0.359365 -0.0661847 -0.0992655
1.08 -0.236069 -1.16203 -0.205006 -0.36338 -0.0642611 -0.100356
1.09 -0.207381 -1.17396 -0.201309 -0.367349 -0.062371 -0.101432
1.1 -0.178768 -1.18569 -0.197727 -0.371271 -0.0605153 -0.102495
1.11 -0.150238 -1.19723 -0.194261 -0.375144 -0.0586949 -0.103543
1.12 -0.121797 -1.20856 -0.190913 -0.378968 -0.0569105 -0.104576
1.13 -0.0934532 -1.21968 -0.187685 -0.382741 -0.0551632 -0.105594
1.14 -0.0652126 -1.23058 -0.184581 -0.386461 -0.0534537 -0.106597
1.15 -0.037082 -1.24127 -0.181601 -0.390128 -0.0517828 -0.107583
1.16 -0.00906805 -1.25172 -0.178748 -0.393741 -0.0501513 -0.108553
1.17 0.0188225 -1.26195 -0.176024 -0.397297 -0.0485599 -0.109507
1.18 0.0465831 -1.27194 -0.17343 -0.400796 -0.0470096 -0.110443
1.19 0.0742072 -1.28169 -0.17097 -0.404238 -0.045501 -0.111362
1.2 0.101688 -1.29119 -0.168643 -0.40762 -0.0440348 -0.112264
1.21 0.12902 -1.30043 -0.166453 -0.410942 -0.0426118 -0.113147
1.22 0.156196 -1.30943 -0.1644 -0.414202 -0.0412327 -0.114012
1.23 0.183209 -1.31816 -0.162487 -0.417401 -0.0398982 -0.114858
1.24 0.210054 -1.32662 -0.160715 -0.420536 -0.0386089 -0.115685
1.25 0.236725 -1.33482 -0.159086 -0.423607 -0.0373655 -0.116493
1.26 0.263215 -1.34274 -0.157601 -0.426612 -0.0361686 -0.117282
1.27 0.289517 -1.35038 -0.156261 -0.429552 -0.0350189 -0.11805
1.28 0.315627 -1.35774 -0.155067 -0.432425 -0.033917 -0.118799
1.29 0.341538 -1.36481 -0.154022 -0.435231 -0.0328634 -0.119527
1.3 0.367244 -1.37159 -0.153126 -0.437968 -0.0318586 -0.120234
1.31 0.39274 -1.37807 -0.152381 -0.440636 -0.0309034 -0.120921
1.32 0.418019 -1.38425 -0.151786 -0.443234 -0.0299981 -0.121586
1.33 0.443076 -1.39013 -0.151344 -0.445762 -0.0291433 -0.122231
1.34 0.467905 -1.39571 -0.151056 -0.448219 -0.0283394 -0.122853
1.35 0.492502 -1.40097 -0.150921 -0.450604 -0.027587 -0.123454
1.36 0.516859 -1.40592 -0.150942 -0.452916 -0.0268865 -0.124033
1.37 0.540973 -1.41054 -0.151118 -0.455156 -0.0262382 -0.12459
1.38 0.564838 -1.41485 -0.151451 -0.457323 -0.0256428 -0.125125
1.39 0.588448 -1.41884 -0.15194 -0.459416 -0.0251004 -0.125637
1.4 0.611798 -1.42249 -0.152587 -0.461434 -0.0246115 -0.126127
1.41 0.634884 -1.42582 -0.153392 -0.463379 -0.0241764 -0.126593
1.42 0.6577 -1.42881 -0.154355 -0.465248 -0.0237955 -0.127037
1.43 0.680242 -1.43147 -0.155477 -0.467042 -0.0234691 -0.127458
1.44 0.702505 -1.43379 -0.156757 -0.46876 -0.0231974 -0.127856
1.45 0.724484 -1.43577 -0.158197 -0.470403 -0.0229807 -0.12823
1.46 0.746174 -1.4374 -0.159795 -0.47197 -0.0228193 -0.128581
1.47 0.767572 -1.43869 -0.161552 -0.47346 -0.0227134 -0.128909
1.48 0.788672 -1.43963 -0.163469 -0.474875 -0.0226632 -0.129213
1.49 0.80947 -1.44021 -0.165543 -0.476213 -0.0226689 -0.129494
1.5 0.829963 -1.44045 -0.167777 -0.477474 -0.0227305 -0.129751
1.51 0.850145 -1.44033 -0.170169 -0.478659 -0.0228484 -0.129984
1.52 0.870013 -1.43986 -0.172718 -0.479768 -0.0230225 -0.130194
1.53 0.889564 -1.43902 -0.175425 -0.4808 -0.0232531 -0.13038
1.54 0.908792 -1.43783 -0.178289 -0.481756 -0.0235401 -0.130542
1.55 0.927695 -1.43628 -0.181309 -0.482636 -0.0238836 -0.13068
1.56 0.946269 -1.43437 -0.184485 -0.48344 -0.0242837 -0.130795
1.57 0.96451 -1.43209 -0.187816 -0.484168 -0.0247403 -0.130886
1.58 0.982415 -1.42945 -0.1913 -0.48482 -0.0252535 -0.130953
1.59 0.999981 -1.42644 -0.194938 -0.485398 -0.0258232 -0.130996
1.6 1.0172 -1.42307 -0.198728 -0.4859 -0.0264494 -0.131016
1.61 1.03408 -1.41933 -0.20267 -0.486327 -0.027132 -0.131013
1.62 1.05061 -1.41523 -0.206761 -0.48668 -0.0278709 -0.130985
1.63 1.06679 -1.41075 -0.211001 -0.48696 -0.028666 -0.130935
1.64 1.08261 -1.40591 -0.215389 -0.487166 -0.0295171 -0.130861
1.65 1.09807 -1.40071 -0.219923 -0.487299 -0.0304242 -0.130764
1.66 1.11318 -1.39513 -0.224602 -0.487359 -0.0313869 -0.130644
1.67 1.12792 -1.38919 -0.229424 -0.487348 -0.0324052 -0.130501
1.68 1.1423 -1.38287 -0.234388 -0.487265 -0.0334787 -0.130335
1.69 1.15631 -1.37619 -0.239492 -0.487112 -0.0346074 -0.130146
1.7 1.16996 -1.36915 -0.244734 -0.486889 -0.0357908 -0.129935
1.71 1.18323 -1.36174 -0.250113 -0.486596 -0.0370288 -0.129701
1.72 1.19613 -1.35396 -0.255627 -0.486235 -0.038321 -0.129445
1.73 1.20865 -1.34581 -0.261274 -0.485806 -0.039667 -0.129167
1.74 1.2208 -1.33731 -0.267051 -0.485309 -0.0410667 -0.128867
1.75 1.23257 -1.32844 -0.272958 -0.484747 -0.0425195 -0.128546
1.76 1.24397 -1.31921 -0.278991 -0.484119 -0.0440252 -0.128203
1.77 1.25498 -1.30961 -0.285149 -0.483427 -0.0455833 -0.127838
1.78 1.26561 -1.29966 -0.291429 -0.482671 -0.0471934 -0.127453
1.79 1.27585 -1.28936 -0.297829 -0.481852 -0.048855 -0.127047
1.8 1.28571 -1.27869 -0.304347 -0.480972 -0.0505678 -0.126621
1.81 1.29519 -1.26767 -0.310979 -0.480031 -0.0523313 -0.126174
1.82 1.30428 -1.2563 -0.317725 -0.47903 -0.0541448 -0.125707
1.83 1.31298 -1.24459 -0.32458 -0.477971 -0.0560081 -0.12522
1.84 1.3213 -1.23252 -0.331543 -0.476854 -0.0579204 -0.124715
1.85 1.32923 -1.22011 -0.33861 -0.475681 -0.0598813 -0.124189
1.86 1.33677 -1.20735 -0.345779 -0.474452 -0.0618902 -0.123645
1.87 1.34393 -1.19425 -0.353047 -0.47317 -0.0639466 -0.123083
1.88 1.35069 -1.18082 -0.360411 -0.471834 -0.0660498 -0.122502
1.89 1.35707 -1.16705 -0.367869 -0.470447 -0.0681992 -0.121904
1.9 1.36306 -1.15295 -0.375416 -0.469009 -0.0703942 -0.121288
1.91 1.36866 -1.13852 -0.383051 -0.467522 -0.0726341 -0.120654
1.92 1.37387 -1.12376 -0.39077 -0.465987 -0.0749184 -0.120004
1.93 1.3787 -1.10868 -0.398569 -0.464405 -0.0772462 -0.119337
1.94 1.38314 -1.09328 -0.406446 -0.462778 -0.079617 -0.118654
1.95 1.3872 -1.07756 -0.414398 -0.461107 -0.08203 -0.117956
1.96 1.39086 -1.06153 -0.42242 -0.459394 -0.0844845 -0.117242
1.97 1.39415 -1.04519 -0.43051 -0.457639 -0.0869797 -0.116513
1.98 1.39705 -1.02855 -0.438665 -0.455845 -0.089515 -0.115769
1.99 1.39957 -1.01161 -0.44688 -0.454012 -0.0920895 -0.115011
2 1.40171 -0.994362 -0.455152 -0.452142 -0.0947026 -0.114239
2.01 1.40346 -0.976826 -0.463478 -0.450237 -0.0973533 -0.113454
2.02 1.40484 -0.959 -0.471853 -0.448298 -0.100041 -0.112656
2.03 1.40585 -0.940889 -0.480275 -0.446327 -0.102765 -0.111846
2.04 1.40648 -0.922497 -0.48874 -0.444324 -0.105524 -0.111023
2.05 1.40673 -0.903829 -0.497244 -0.442292 -0.108317 -0.110189
2.06 1.40661 -0.884889 -0.505783 -0.440232 -0.111144 -0.109344
2.07 1.40612 -0.865683 -0.514353 -0.438146 -0.114004 -0.108487
2.08 1.40527 -0.846213 -0.522951 -0.436035 -0.116895 -0.107621
2.09 1.40405 -0.826487 -0.531572 -0.433901 -0.119818 -0.106745
2.1 1.40246 -0.806508 -0.540213 -0.431745 -0.12277 -0.105859
2.11 1.40052 -0.786281 -0.54887 -0.429569 -0.125752 -0.104964
2.12 1.39821 -0.765812 -0.557539 -0.427375 -0.128762 -0.104061
2.13 1.39555 -0.745106 -0.566216 -0.425164 -0.1318 -0.10315
2.14 1.39254 -0.724168 -0.574896 -0.422937 -0.134864 -0.102232
2.15 1.38917 -0.703003 -0.583576 -0.420697 -0.137954 -0.101307
2.16 1.38546 -0.681617 -0.592252 -0.418445 -0.141068 -0.100375
2.17 1.3814 -0.660015 -0.600919 -0.416182 -0.144206 -0.0994372
2.18 1.377 -0.638204 -0.609574 -0.413911 -0.147366 -0.0984939
2.19 1.37226 -0.616188 -0.618212 -0.411633 -0.150548 -0.0975457
2.2 1.36719 -0.593973 -0.626829 -0.409349 -0.153752 -0.096593
2.21 1.36178 -0.571565 -0.635421 -0.407062 -0.156975 -0.0956364
2.22 1.35604 -0.548971 -0.643984 -0.404772 -0.160216 -0.0946764
2.23 1.34998 -0.526196 -0.652514 -0.402482 -0.163476 -0.0937135
2.24 1.34359 -0.503245 -0.661006 -0.400193 -0.166753 -0.0927481
2.25 1.33688 -0.480126 -0.669456 -0.397906 -0.170045 -0.0917809
2.26 1.32986 -0.456844 -0.677859 -0.395624 -0.173353 -0.0908124
2.27 1.32253 -0.433405 -0.686213 -0.393348 -0.176675 -0.089843
2.28 1.31489 -0.409816 -0.694512 -0.39108 -0.180009 -0.0888733
2.29 1.30694 -0.386083 -0.702752 -0.388821 -0.183356 -0.0879038
2.3 1.2987 -0.362212 -0.71093 -0.386572 -0.186713 -0.0869351
2.31 1.29016 -0.338211 -0.719039 -0.384337 -0.190081 -0.0859677
2.32 1.28132 -0.314084 -0.727078 -0.382115 -0.193457 -0.085002
2.33 1.2722 -0.289839 -0.73504 -0.379909 -0.196842 -0.0840388
2.34 1.2628 -0.265483 -0.742923 -0.37772 -0.200234 -0.0830784
2.35 1.25312 -0.241021 -0.750721 -0.375549 -0.203631 -0.0821214
2.36 1.24316 -0.216461 -0.758431 -0.373399 -0.207034 -0.0811683
2.37 1.23293 -0.191809 -0.766048 -0.371271 -0.210441 -0.0802198
2.38 1.22244 -0.167072 -0.773568 -0.369167 -0.21385 -0.0792762
2.39 1.21168 -0.142257 -0.780987 -0.367087 -0.217262 -0.0783381
2.4 1.20067 -0.11737 -0.788301 -0.365034 -0.220675 -0.0774062
2.41 1.18941 -0.092419 -0.795505 -0.363008 -0.224088 -0.0764807
2.42 1.1779 -0.0674098 -0.802596 -0.361012 -0.227501 -0.0755624
2.43 1.16615 -0.0423495 -0.809569 -0.359047 -0.230911 -0.0746518
2.44 1.15416 -0.0172451 -0.816421 -0.357114 -0.234319 -0.0737493
2.45 1.14193 0.00789653 -0.823146 -0.355214 -0.237722 -0.0728555
2.46 1.12948 0.0330685 -0.829742 -0.35335 -0.241121 -0.0719709
2.47 1.11681 0.0582637 -0.836204 -0.351522 -0.244515 -0.071096
2.48 1.10392 0.0834754 -0.842527 -0.349732 -0.247902 -0.0702313
2.49 1.09082 0.108697 -0.848709 -0.34798 -0.251281 -0.0693774
2.5 1.07751 0.13392 -0.854746 -0.34627 -0.254651 -0.0685347
2.51 1.06399 0.159139 -0.860632 -0.344601 -0.258012 -0.0677038
2.52 1.05029 0.184347 -0.866365 -0.342975 -0.261363 -0.0668851
2.53 1.03638 0.209536 -0.87194 -0.341393 -0.264703 -0.0660792
2.54 1.0223 0.2347 -0.877355 -0.339856 -0.26803 -0.0652866
2.55 1.00803 0.259831 -0.882604 -0.338366 -0.271344 -0.0645077
2.56 0.993586 0.284923 -0.887684 -0.336924 -0.274645 -0.063743
2.57 0.978972 0.309968 -0.892593 -0.335531 -0.27793 -0.062993
2.58 0.964194 0.33496 -0.897325 -0.334187 -0.2812 -0.0622583
2.59 0.949256 0.359892 -0.901878 -0.332895 -0.284453 -0.0615392
2.6 0.934164 0.384756 -0.906248 -0.331654 -0.287688 -0.0608362
2.61 0.918924 0.409547 -0.910431 -0.330467 -0.290906 -0.0601498
2.62 0.903541 0.434256 -0.914424 -0.329334 -0.294104 -0.0594805
2.63 0.888021 0.458877 -0.918224 -0.328255 -0.297282 -0.0588287
2.64 0.872369 0.483404 -0.921827 -0.327233 -0.30044 -0.0581949
2.65 0.85659 0.507829 -0.92523 -0.326267 -0.303576 -0.0575795
2.66 0.840692 0.532145 -0.92843 -0.325359 -0.30669 -0.0569829
2.67 0.824678 0.556347 -0.931424 -0.32451 -0.30978 -0.0564056
2.68 0.808555 0.580426 -0.934208 -0.323719 -0.312847 -0.0558479
2.69 0.792329 0.604377 -0.936779 -0.322989 -0.315889 -0.0553104
2.7 0.776004 0.628192 -0.939135 -0.322319 -0.318906 -0.0547935
2.71 0.759587 0.651865 -0.941273 -0.321711 -0.321896 -0.0542974
2.72 0.743083 0.67539 -0.94319 -0.321164 -0.32486 -0.0538227
2.73 0.726499 0.69876 -0.944882 -0.32068 -0.327797 -0.0533697
2.74 0.709838 0.721968 -0.946348 -0.320259 -0.330705 -0.0529388
2.75 0.693109 0.745008 -0.947584 -0.319902 -0.333585 -0.0525303
2.76 0.676314 0.767874 -0.948588 -0.319609 -0.336435 -0.0521447
2.77 0.659462 0.790559 -0.949357 -0.319381 -0.339254 -0.0517824
2.78 0.642557 0.813057 -0.94989 -0.319218 -0.342044 -0.0514436
2.79 0.625604 0.835361 -0.950183 -0.31912 -0.344801 -0.0511287
2.8 0.60861 0.857466 -0.950235 -0.319087 -0.347527 -0.0508381
2.81 0.59158 0.879366 -0.950043 -0.319121 -0.350221 -0.050572
2.82 0.574519 0.901053 -0.949604 -0.319221 -0.352881 -0.0503309
2.83 0.557434 0.922523 -0.948918 -0.319387 -0.355508 -0.050115
2.84 0.540329 0.943769 -0.947981 -0.319619 -0.3581 -0.0499246
2.85 0.523211 0.964786 -0.946793 -0.319919 -0.360658 -0.04976
2.86 0.506085 0.985567 -0.94535 -0.320285 -0.363181 -0.0496215
2.87 0.488956 1.00611 -0.943652 -0.320718 -0.365668 -0.0495094
2.88 0.471829 1.0264 -0.941697 -0.321218 -0.368119 -0.049424
2.89 0.454711 1.04644 -0.939483 -0.321784 -0.370533 -0.0493655
2.9 0.437607 1.06623 -0.937009 -0.322417 -0.372911 -0.0493342
2.91 0.420522 1.08575 -0.934272 -0.323117 -0.375251 -0.0493303
2.92 0.403461 1.105 -0.931273 -0.323883 -0.377553 -0.0493541
2.93 0.38643 1.12398 -0.928009 -0.324715 -0.379817 -0.0494057
2.94 0.369435 1.14268 -0.92448 -0.325613 -0.382043 -0.0494855
2.95 0.352479 1.16109 -0.920684 -0.326576 -0.384229 -0.0495935
2.96 0.33557 1.17922 -0.916621 -0.327605 -0.386377 -0.0497301
2.97 0.318711 1.19705 -0.912289 -0.328698 -0.388485 -0.0498953
