1.76801 0 1.58213 0 1.47888 0 1.47888 0 1.58209 0 1.76808 0 
5.41799 0 5.52105 0 5.23192 0 4.76808 0 4.47888 0 4.58209 0 
7.47884 0 7.76816 0 8.41791 0 8.41791 0 7.76808 0 7.47888 0 
11.5211 0 10.768 0 10.5821 0 11.4179 0 11.2319 0 10.4789 0 
13.5822 0 14.5212 0 13.7681 0 13.7681 0 14.5211 0 13.5821 0 
17.2319 0 16.5821 0 17.5211 0 16.4789 0 17.4179 0 16.7681 0 


1.77241 0 1.5889 0 1.48524 0 1.48293 0 1.58367 0 1.76831 0 
5.41007 0 5.51262 0 5.22909 0 4.76988 0 4.48084 0 4.58251 0 
7.48872 0 7.77192 0 8.41281 0 8.41466 0 7.76895 0 7.4794 0 
11.5112 0 10.7718 0 10.5872 0 11.4147 0 11.231 0 10.4794 0 
13.5901 0 14.5128 0 13.7709 0 13.7699 0 14.5192 0 13.5825 0 
17.2275 0 16.5888 0 17.5148 0 16.4829 0 17.4163 0 16.7683 0 


1.78543 0 1.60898 0 1.50416 0 1.495 0 1.58837 0 1.769 0 
5.38661 0 5.48758 0 5.22067 0 4.77525 0 4.48671 0 4.58375 0 
7.51797 0 7.78306 0 8.39764 0 8.40498 0 7.77156 0 7.48094 0 
11.482 0 10.7829 0 10.6024 0 11.405 0 11.2284 0 10.4809 0 
13.6135 0 14.4877 0 13.7793 0 13.7753 0 14.5133 0 13.5837 0 
17.2144 0 16.6089 0 17.4958 0 16.495 0 17.4116 0 16.769 0 


1.80658 0 1.64172 0 1.53517 0 1.51492 0 1.59617 0 1.77014 0 
5.34849 0 5.44676 0 5.20687 0 4.78412 0 4.49644 0 4.58581 0 
7.56549 0 7.80122 0 8.37276 0 8.389 0 7.77589 0 7.48352 0 
11.4344 0 10.8011 0 10.6272 0 11.389 0 11.2241 0 10.4835 0 
13.6516 0 14.4469 0 13.7931 0 13.7841 0 14.5036 0 13.5858 0 
17.1933 0 16.6417 0 17.4648 0 16.5149 0 17.4038 0 16.7701 0 


1.83507 0 1.68606 0 1.57753 0 1.54237 0 1.60702 0 1.77174 0 
5.29717 0 5.39146 0 5.18802 0 4.79634 0 4.50996 0 4.5887 0 
7.62948 0 7.82582 0 8.33879 0 8.36699 0 7.78191 0 7.48711 0 
11.3705 0 10.8257 0 10.6612 0 11.367 0 11.2181 0 10.4871 0 
13.7029 0 14.3916 0 13.812 0 13.7963 0 14.49 0 13.5887 0 
17.1648 0 16.686 0 17.4225 0 16.5424 0 17.393 0 16.7717 0 


1.8698 0 1.74057 0 1.6302 0 1.57693 0 1.62082 0 1.7738 0 
5.23459 0 5.3235 0 5.16458 0 4.81172 0 4.52717 0 4.5924 0 
7.70751 0 7.85606 0 8.29656 0 8.33928 0 7.78957 0 7.49173 0 
11.2924 0 10.856 0 10.7034 0 11.3393 0 11.2104 0 10.4917 0 
13.7655 0 14.3236 0 13.8354 0 13.8117 0 14.4728 0 13.5924 0 
17.1301 0 16.7405 0 17.3698 0 16.5769 0 17.3792 0 16.7738 0 


1.90947 0 1.80348 0 1.69189 0 1.61806 0 1.63747 0 1.7763 0 
5.16311 0 5.24505 0 5.13712 0 4.83002 0 4.54793 0 4.5969 0 
7.79663 0 7.89097 0 8.24708 0 8.30629 0 7.79881 0 7.49735 0 
11.2033 0 10.8909 0 10.7529 0 11.3063 0 11.2012 0 10.4973 0 
13.837 0 14.2451 0 13.8629 0 13.83 0 14.4521 0 13.5969 0 
17.0905 0 16.8034 0 17.3081 0 16.6181 0 17.3625 0 16.7763 0 


1.95257 0 1.87275 0 1.7611 0 1.66512 0 1.65685 0 1.77924 0 
5.08546 0 5.15867 0 5.10632 0 4.85096 0 4.5721 0 4.60221 0 
7.89345 0 7.9294 0 8.19158 0 8.26855 0 7.80957 0 7.50396 0 
11.1065 0 10.9293 0 10.8084 0 11.2686 0 11.1904 0 10.504 0 
13.9146 0 14.1587 0 13.8937 0 13.851 0 14.4279 0 13.6022 0 
17.0474 0 16.8727 0 17.2389 0 16.6651 0 17.3431 0 16.7792 0 


1.99747 0 1.94614 0 1.83614 0 1.71738 0 1.67882 0 1.78262 0 
5.00456 0 5.06716 0 5.07292 0 4.87422 0 4.59949 0 4.6083 0 
7.99431 0 7.97012 0 8.13141 0 8.22664 0 7.82176 0 7.51156 0 
11.0057 0 10.9701 0 10.8686 0 11.2266 0 11.1782 0 10.5116 0 
13.9954 0 14.0672 0 13.9271 0 13.8742 0 14.4005 0 13.6083 0 
17.0025 0 16.9461 0 17.1639 0 16.7174 0 17.3212 0 16.7826 0 


2.04246 0 2.02128 0 1.91518 0 1.77403 0 1.7032 0 1.78644 0 
4.92349 0 4.97347 0 5.03775 0 4.89943 0 4.62989 0 4.61517 0 
8.09539 0 8.01181 0 8.06802 0 8.18122 0 7.83529 0 7.52013 0 
10.9046 0 11.0118 0 10.932 0 11.1812 0 11.1647 0 10.5201 0 
14.0765 0 13.9735 0 13.9622 0 13.8994 0 14.3701 0 13.6152 0 
16.9576 0 17.0213 0 17.0848 0 16.774 0 17.2968 0 16.7864 0 


2.08585 0 2.09573 0 1.99628 0 1.83419 0 1.72981 0 1.79067 0 
4.84532 0 4.88063 0 5.00165 0 4.92621 0 4.66308 0 4.6228 0 
8.19285 0 8.05311 0 8.00298 0 8.13297 0 7.85006 0 7.52964 0 
10.8072 0 11.0531 0 10.997 0 11.133 0 11.1499 0 10.5296 0 
14.1546 0 13.8806 0 13.9983 0 13.9262 0 14.3369 0 13.6228 0 
16.9142 0 17.0957 0 17.0037 0 16.8342 0 17.2702 0 16.7907 0 


2.12598 0 2.16708 0 2.07748 0 1.89692 0 1.75846 0 1.79532 0 
4.77302 0 4.79167 0 4.96552 0 4.95412 0 4.6988 0 4.63118 0 
8.28301 0 8.0927 0 7.93787 0 8.08266 0 7.86595 0 7.54009 0 
10.717 0 11.0928 0 11.0621 0 11.0827 0 11.134 0 10.5401 0 
14.2269 0 13.7916 0 14.0345 0 13.9541 0 14.3012 0 13.6312 0 
16.8741 0 17.1671 0 16.9225 0 16.8969 0 17.2415 0 16.7953 0 


2.16133 0 2.23302 0 2.15679 0 1.96125 0 1.78892 0 1.80037 0 
4.70931 0 4.70944 0 4.93022 0 4.98276 0 4.73679 0 4.64029 0 
8.36243 0 8.12928 0 7.87427 0 8.03107 0 7.88286 0 7.55144 0 
10.6376 0 11.1294 0 11.1257 0 11.0311 0 11.1171 0 10.5514 0 
14.2906 0 13.7094 0 14.0698 0 13.9828 0 14.2632 0 13.6403 0 
16.8388 0 17.2331 0 16.8432 0 16.9613 0 17.2111 0 16.8004 0 


2.19058 0 2.29141 0 2.23227 0 2.02619 0 1.82098 0 1.80582 0 
4.65662 0 4.63663 0 4.89663 0 5.01166 0 4.77676 0 4.65011 0 
8.42813 0 8.16168 0 7.81374 0 7.979 0 7.90065 0 7.56369 0 
10.5719 0 11.1618 0 11.1863 0 10.979 0 11.0994 0 10.5637 0 
14.3432 0 13.6365 0 14.1034 0 14.0117 0 14.2232 0 13.6501 0 
16.8095 0 17.2915 0 16.7677 0 17.0262 0 17.179 0 16.8058 0 


2.2126 0 2.34037 0 2.30208 0 2.09072 0 1.85438 0 1.81166 0 
4.61695 0 4.57559 0 4.86556 0 5.04037 0 4.81841 0 4.66062 0 
8.47759 0 8.18884 0 7.75775 0 7.92725 0 7.91919 0 7.5768 0 
10.5225 0 11.189 0 11.2423 0 10.9272 0 11.0808 0 10.5768 0 
14.3829 0 13.5755 0 14.1344 0 14.0404 0 14.1816 0 13.6606 0 
16.7875 0 17.3404 0 16.6979 0 17.0907 0 17.1456 0 16.8117 0 


2.22656 0 2.3783 0 2.36452 0 2.15384 0 1.88888 0 1.81787 0 
4.59179 0 4.52829 0 4.83777 0 5.06846 0 4.86143 0 4.6718 0 
8.50896 0 8.20988 0 7.70767 0 7.87663 0 7.93833 0 7.59075 0 
10.4911 0 11.21 0 11.2923 0 10.8766 0 11.0617 0 10.5907 0 
14.408 0 13.5282 0 14.1622 0 14.0685 0 14.1386 0 13.6718 0 
16.7736 0 17.3784 0 16.6355 0 17.1538 0 17.1111 0 16.8179 0 


2.23193 0 2.40399 0 2.41807 0 2.21457 0 1.92421 0 1.82443 0 
4.58211 0 4.49626 0 4.81394 0 5.09549 0 4.90549 0 4.68364 0 
8.52103 0 8.22413 0 7.66473 0 7.82793 0 7.95794 0 7.6055 0 
10.479 0 11.2243 0 11.3353 0 10.8279 0 11.0421 0 10.6055 0 
14.4177 0 13.4961 0 14.1861 0 14.0955 0 14.0945 0 13.6836 0 
16.7682 0 17.4041 0 16.5819 0 17.2146 0 17.0758 0 16.8244 0 


2.22852 0 2.41659 0 2.46142 0 2.27197 0 1.96011 0 1.83135 0 
4.58826 0 4.48054 0 4.79465 0 5.12104 0 4.95026 0 4.6961 0 
8.51336 0 8.23113 0 7.62997 0 7.7819 0 7.97786 0 7.62104 0 
10.4867 0 11.2313 0 11.37 0 10.7819 0 11.0221 0 10.621 0 
14.4116 0 13.4804 0 14.2054 0 14.121 0 14.0497 0 13.6961 0 
16.7716 0 17.4167 0 16.5386 0 17.272 0 17.0399 0 16.8313 0 


2.21644 0 2.4157 0 2.49351 0 2.32515 0 1.99632 0 1.8386 0 
4.61002 0 4.48165 0 4.78037 0 5.1447 0 4.99541 0 4.70916 0 
8.48624 0 8.23063 0 7.60424 0 7.73925 0 7.99796 0 7.63733 0 
10.5138 0 11.2308 0 11.3958 0 10.7393 0 11.002 0 10.6373 0 
14.3898 0 13.4815 0 14.2196 0 14.1447 0 14.0046 0 13.7092 0 
16.7837 0 17.4158 0 16.5065 0 17.3251 0 17.0037 0 16.8386 0 


2.19617 0 2.40135 0 2.51355 0 2.37327 0 2.03255 0 1.84617 0 
4.64655 0 4.49954 0 4.77145 0 5.16612 0 5.04059 0 4.7228 0 
8.44068 0 8.22267 0 7.58816 0 7.70066 0 8.01806 0 7.65434 0 
10.5594 0 11.2228 0 11.4118 0 10.7007 0 10.9819 0 10.6543 0 
14.3533 0 13.4994 0 14.2286 0 14.1661 0 13.9594 0 13.7228 0 
16.8039 0 17.4014 0 16.4864 0 17.3733 0 16.9675 0 16.8462 0 


2.16845 0 2.37401 0 2.52107 0 2.4156 0 2.06853 0 1.85404 0 
4.69648 0 4.53364 0 4.7681 0 5.18496 0 5.08546 0 4.73699 0 
8.37843 0 8.2075 0 7.58214 0 7.66671 0 8.03803 0 7.67203 0 
10.6216 0 11.2077 0 11.4179 0 10.6667 0 10.962 0 10.672 0 
14.3034 0 13.5335 0 14.2319 0 14.185 0 13.9145 0 13.737 0 
16.8316 0 17.3741 0 16.4789 0 17.4156 0 16.9315 0 16.854 0 


2.13436 0 2.33455 0 2.51587 0 2.45148 0 2.10401 0 1.8622 0 
4.75792 0 4.58284 0 4.77042 0 5.20093 0 5.12969 0 4.7517 0 
8.30183 0 8.18561 0 7.58631 0 7.63794 0 8.05772 0 7.69038 0 
10.6982 0 11.1857 0 11.4137 0 10.6379 0 10.9423 0 10.6904 0 
14.242 0 13.5827 0 14.2296 0 14.2009 0 13.8703 0 13.7517 0 
16.8657 0 17.3346 0 16.4841 0 17.4515 0 16.896 0 16.8622 0 


2.09517 0 2.28426 0 2.49808 0 2.48034 0 2.13869 0 1.87064 0 
4.82853 0 4.64555 0 4.77833 0 5.21377 0 5.17295 0 4.7669 0 
8.21379 0 8.15771 0 7.60057 0 7.6148 0 8.07697 0 7.70933 0 
10.7862 0 11.1578 0 11.3994 0 10.6148 0 10.923 0 10.7093 0 
14.1714 0 13.6455 0 14.2217 0 14.2138 0 13.8271 0 13.7669 0 
16.9049 0 17.2843 0 16.5019 0 17.4803 0 16.8613 0 16.8706 0 


2.05237 0 2.22477 0 2.46814 0 2.50175 0 2.17234 0 1.87933 0 
4.90564 0 4.71973 0 4.79166 0 5.2233 0 5.2149 0 4.78256 0 
8.11766 0 8.1247 0 7.62458 0 7.59763 0 8.09564 0 7.72886 0 
10.8824 0 11.1248 0 11.3754 0 10.5976 0 10.9044 0 10.7289 0 
14.0943 0 13.7197 0 14.2083 0 14.2233 0 13.7851 0 13.7826 0 
16.9477 0 17.2248 0 16.5319 0 17.5017 0 16.8277 0 16.8793 0 


2.00759 0 2.15799 0 2.42678 0 2.51536 0 2.20469 0 1.88826 0 
4.98632 0 4.80299 0 4.81007 0 5.22936 0 5.25524 0 4.79866 0 
8.01706 0 8.08766 0 7.65775 0 7.58671 0 8.11359 0 7.74893 0 
10.9829 0 11.0877 0 11.3422 0 10.5867 0 10.8864 0 10.7489 0 
14.0137 0 13.8029 0 14.1899 0 14.2294 0 13.7448 0 13.7987 0 
16.9924 0 17.158 0 16.5732 0 17.5154 0 16.7953 0 16.8883 0 


1.96252 0 2.08611 0 2.375 0 2.52097 0 2.23549 0 1.89742 0 
5.06752 0 4.89263 0 4.83311 0 5.23185 0 5.29365 0 4.81515 0 
7.91581 0 8.04777 0 7.69927 0 7.58222 0 8.13069 0 7.76949 0 
11.0842 0 11.0478 0 11.3007 0 10.5822 0 10.8693 0 10.7695 0 
13.9325 0 13.8926 0 14.1669 0 14.2319 0 13.7063 0 13.8151 0 
17.0375 0 17.0861 0 16.625 0 17.521 0 16.7645 0 16.8974 0 


1.91888 0 2.01143 0 2.31407 0 2.51849 0 2.26453 0 1.90677 0 
5.14617 0 4.98575 0 4.86022 0 5.23075 0 5.32986 0 4.83201 0 
7.81776 0 8.00634 0 7.74813 0 7.5842 0 8.1468 0 7.79052 0 
11.1822 0 11.0063 0 11.2519 0 10.5842 0 10.8532 0 10.7905 0 
13.8539 0 13.9857 0 14.1398 0 14.2307 0 13.6701 0 13.832 0 
17.0811 0 17.0114 0 16.6859 0 17.5185 0 16.7355 0 16.9068 0 


