0 -0.450086 0
0.0628381 -0.29022 -0.931437
0.125676 0.408242 -0.686847
0.188514 0.821263 0.351496
0.251353 1.17641 -0.874185
0.314191 -1.21787 -1.89831
0.377029 0.399087 -0.170667
0.439867 0.206901 -0.322053
0.502705 -1.51164 0.0884973
0.565543 -0.82033 0.755512
0.628381 0.705427 1.31642
0.69122 2.3717 0.0365396
0.754058 -1.71714 -1.37189
0.816896 1.80305 -3.07136
0.879734 1.6954 1.86155
0.942572 -4.26484 -3.44784
1.00541 -5.41091 13.1149
1.06825 0.176416 -2.6115
1.13109 0.329556 -1.6302
1.19392 1.91643 -1.08474
1.25676 -1.55462 0.3986
1.3196 -0.422587 0.400565
1.38244 -0.557989 0.638753
1.44528 0.805194 0.136899
1.50812 -0.273529 -0.433468
1.57095 -0.516875 -0.229253
1.63379 -0.129022 -0.0600377
1.69663 -0.102611 0.281174
1.75947 -0.0580826 0.00187965
1.82231 -0.608126 -0.0720163
1.88514 0.0181529 -0.0153608
1.94798 0.0436537 -0.0232335
2.01082 -0.0901135 -0.225211
2.07366 -0.00888111 0.156632
2.1365 0.320302 0.30064
2.19933 0.117583 -0.171062
2.26217 -0.103393 -0.0293313
2.32501 -0.012704 -0.0469412
2.38785 0.110788 -0.0978446
2.45069 0.0980403 0.0938703
2.51353 -0.182743 -0.124429
2.57636 -0.0821758 0.104487
2.6392 0.0155435 0.211382
2.70204 -0.109751 0.0625622
2.76488 -0.056316 0.0346685
2.82772 -0.0218495 -0.0756156
2.89055 0.101141 0.0474282
2.95339 0.165177 0.0381673
3.01623 -0.029042 -0.00680297
3.07907 0.190654 -0.0577575
3.14191 -0.0806978 0.113294
3.20474 -0.0266462 -0.0410357
3.26758 -0.0147825 -0.0496126
3.33042 0.0767701 -0.103993
3.39326 0.00721149 0.027684
3.4561 0.00976814 -0.115397
3.51894 -0.0694697 0.014336
3.58177 -0.0247101 0.0119245
3.64461 0.0193826 -0.0793709
3.70745 -0.0235143 -0.118485
3.77029 0.0387044 -0.0320822
3.83313 -0.0517446 -0.0337283
3.89596 0.0788604 0.0393161
3.9588 0.0105823 0.00712566
4.02164 0.0234774 0.0213006
4.08448 0.0640475 0.0383766
4.14732 -0.0454426 -0.0745547
4.21016 0.0559326 -0.0609569
4.27299 0.020006 -0.0458139
4.33583 0.0339807 0.0460219
4.39867 0.0438145 -0.0750869
4.46151 0.0119555 -0.0153742
4.52435 0.0701188 0.0888406
4.58718 0.0259883 -0.014338
4.65002 0.0194737 0.0191733
4.71286 0.0200596 -0.0020507
4.7757 -0.00522108 -0.0407781
4.83854 -0.0566255 -0.00355157
4.90137 0.000882693 -0.0270827
4.96421 -0.00150938 -0.00660207
5.02705 -0.0443709 -0.0369251
5.08989 0.0222127 0.0376013
